LOT,WAFER_ID,PRODUCT,ROUTE,LAYER,DEVICE,SUBENTITY,OPERATION,RECIPE,SUBENTITY_END_TIME,PILOT_STATUS,N_SCAN,SUM_NCDD,STATUS,CLASS,ZERO_NCDD,INSPECT_TIME,INSPECT_TOOL,BEEP_NCDD,STATUS_BEEP,CLASS_BEEP,ZERO_BEEP,SMP_NCDD,STATUS_SMP,CLASS_SMP,ZERO_SMP,STEPPER,RETICLE,SIF_SED,SIF_ETCH,SIF_DEFECT,ENTITY,LOT7,WAFER,SLOT,P_ORDER,CCMR2,ICCR2,GF,CV,SRCIP,FULLPM,FULLPM_RF,MINIPM,MINIPM_RF,CNTR_SS,PL_RECIPE,PT_BTWN,PL_TIME,UPT_12HRS,UNW_12HRS,UP_12HRS,PLSCR,SLD,LNRCAT,LNRTSG,SLVCAT,HUB,LID,SNZZL,RECOAT,RAW_LEAK_RATE,SMOOTH_LEAK_RATE,DP_FAIL_HRS,LB_AR,LB_C4F8_IGI,LB_CF4,LB_CH3F,LB_CH4,LB_CHF3,LB_CL2,LB_CL2_HI,LB_COS,LB_H2,LB_HBr,LB_HBR,LB_HE,LB_N2_HI,LB_N2_LO,LB_NF3,LB_O2,LB_O2_IGI,ADDED_CLUSTERS,ADDED_CLUSTERS_MA3,ADDED_CLUSTERS_MA6,ADDED_CLUSTERS_MA9,ADDED_CLUSTER_AREA,ADDED_CLUSTER_AREA_MA3,ADDED_CLUSTER_AREA_MA6,ADDED_CLUSTER_AREA_MA9,LARGE_ADDERS,LARGE_ADDERS_MA3,LARGE_ADDERS_MA6,LARGE_ADDERS_MA9,TOTAL_ADDERS,TOTAL_ADDERS_MA3,TOTAL_ADDERS_MA6,TOTAL_ADDERS_MA9,MONTW_4HRS,MONTW_12HRS,MONTW_24HRS,MONTW_48HRS,MONTW_72HRS,MONTW_96HRS,8GAB_4HRS,8GAB_12HRS,8GAB_24HRS,8GAB_48HRS,8GAB_72HRS,8GAB_96HRS,8THA_4HRS,8THA_12HRS,8THA_24HRS,8THA_48HRS,8THA_72HRS,8THA_96HRS,8GOB_4HRS,8GOB_12HRS,8GOB_24HRS,8GOB_48HRS,8GOB_72HRS,8GOB_96HRS,8PIL_4HRS,8PIL_12HRS,8PIL_24HRS,8PIL_48HRS,8PIL_72HRS,8PIL_96HRS,8SIF_4HRS,8SIF_12HRS,8SIF_24HRS,8SIF_48HRS,8SIF_72HRS,8SIF_96HRS,8MT5_4HRS,8MT5_12HRS,8MT5_24HRS,8MT5_48HRS,8MT5_72HRS,8MT5_96HRS,0GAB_4HRS,0GAB_12HRS,0GAB_24HRS,0GAB_48HRS,0GAB_72HRS,0GAB_96HRS,0THA_4HRS,0THA_12HRS,0THA_24HRS,0THA_48HRS,0THA_72HRS,0THA_96HRS,0GOB_4HRS,0GOB_12HRS,0GOB_24HRS,0GOB_48HRS,0GOB_72HRS,0GOB_96HRS,0PIL_4HRS,0PIL_12HRS,0PIL_24HRS,0PIL_48HRS,0PIL_72HRS,0PIL_96HRS,0SIF_4HRS,0SIF_12HRS,0SIF_24HRS,0SIF_48HRS,0SIF_72HRS,0SIF_96HRS,ROUTE_STARTS,DP_FAIL_15,DP_FAIL_30,DP_FAIL_60,TOTAL_ADDERS_CLASS,TOTAL_ADDERS_MA3_CLASS,TOTAL_ADDERS_MA6_CLASS,TOTAL_ADDERS_MA9_CLASS,LARGE_ADDERS_CLASS,LARGE_ADDERS_MA3_CLASS,LARGE_ADDERS_MA6_CLASS,LARGE_ADDERS_MA9_CLASS,ADDED_CLUSTERS_CLASS,ADDED_CLUSTERS_MA3_CLASS,ADDED_CLUSTERS_MA6_CLASS,ADDED_CLUSTERS_MA9_CLASS,ADDED_CLUSTER_AREA_CLASS,ADDED_CLUSTER_AREA_MA3_CLASS,ADDED_CLUSTER_AREA_MA6_CLASS,ADDED_CLUSTER_AREA_MA9_CLASS
D547R100B,A19FD066SLC3,8PONCVEB,RE,8M6CL,PNCB,AME419_PM5,260463.0,P_78_GABON,2025-11-30 10:18:56,POR+CV,4,0.003584,BSL,BSL,False,2025-11-30 11:30:51,BPD450,0.0,BSL,ZERO,True,0.003584,BSL,BSL,False,SNY449,8PXSCBMT61NA1,0,0,1,AME419,D547R10,66,12.0,2.0,OFF,OFF,OFF,ON,OFF,21250.0,1375.0,6287.0,437.0,243.0,P_78_GOBI_R3,2.7988502778,11/30/2025 10:18:56 AM,4.3504475,53.746243885,36.253729167,False,False,False,False,False,False,1.0,False,False,0.0685,0.06604,,0.001,0.002,0.0,0.0,0.001,0.001,0.005,,0.003,0.004,0.0,,0.002,0.0,0.005,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111111,0.0,0.0,0.0,0.222222,0.0,0.0,0.0,0.0,0.0,12.0,1.0,13.0,62.0,99.0,99.0,112.0,0.0,0.0,0.0,12.0,12.0,12.0,13.0,41.0,49.0,74.0,92.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE78.0G3EA_SNIP_DLP2201248-1_288,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
D547R100B,A19FD071SLA3,8PONCVEB,RE,8M6CL,PNCB,AME419_PM5,260463.0,P_78_GABON,2025-11-30 10:14:34,POR+CV,4,0.0,BSL,ZERO,True,2025-11-30 11:30:51,BPD450,0.0,BSL,ZERO,True,0.0,BSL,ZERO,True,SNY449,8PXSCBMT61NA1,0,0,1,AME419,D547R10,71,10.0,1.0,OFF,OFF,OFF,ON,OFF,21250.0,1375.0,6287.0,437.0,243.0,P_78_GOBI_R3,2.7988502778,11/30/2025 10:14:34 AM,4.3504475,53.746243885,36.253729167,False,False,False,False,False,False,1.0,False,False,0.0685,0.06604,,0.001,0.002,0.0,0.0,0.001,0.001,0.005,,0.003,0.004,0.0,,0.002,0.0,0.005,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111111,0.0,0.0,0.0,0.222222,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,61.0,98.0,98.0,111.0,0.0,0.0,0.0,12.0,12.0,12.0,14.0,41.0,49.0,74.0,92.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE78.0G3EA_SNIP_DLP2201248-1_288,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
D5306470,GP1WY264JKF4,8PXMCVAG,FL,8M5CL,PXMG,AME417_PM1,263067.0,P_78_GABON_B10_R3,2025-11-30 09:26:33,CCMR2+ICCR2+CV+GF,2,0.016833,BSL,BSL,False,2025-11-30 10:37:08,BPD450,0.0,BSL,ZERO,True,0.016833,HIGHFLIER,HIGHFLIER,False,SNY449,8PXMCGMT51NA2,1,0,1,AME417,D530647,264,12.0,4.0,ON,ON,ON,ON,OFF,19822.0,1286.0,6529.0,322.0,941.0,P_78_GABON_R1,0.0539352778,11/30/2025 9:26:33 AM,9.7584433333,150.74644154,81.320361111,False,False,False,False,False,False,1.0,False,False,0.0837,0.08152,7774.0925,0.0,0.005,0.0,0.0,0.005,0.002,0.0,,0.0,0.0,0.0,,0.003,0.002,0.001,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.666667,1.592593,0.0,1.0,1.055556,2.037037,1.0,2.0,15.0,31.0,33.0,37.0,20.0,79.0,92.0,167.0,273.0,333.0,13.0,38.0,51.0,103.0,129.0,167.0,0.0,16.0,28.0,100.0,139.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,40.0,79.0,106.0,118.0,0.0,0.0,0.0,16.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FL78.31YBC_SNIP_DLP2238456-1_54,0,0,0,0,2,2,2,0,1,2,2,0,0,0,0,0,0,0,0
D5306470,GP1WY265JKC3,8PXMCVAG,FL,8M5CL,PXMG,AME417_PM2,263067.0,P_78_GABON_B10_R3,2025-11-30 09:22:38,ICCR2+CV+GF,2,0.006072,BSL,BSL,False,2025-11-30 10:37:08,BPD450,0.0,BSL,ZERO,True,0.006072,BSL,BSL,False,SNY449,8PXMCGMT51NA2,1,0,1,AME417,D530647,265,11.0,4.0,OFF,ON,ON,ON,OFF,20143.0,1310.0,2522.0,120.0,592.0,P_78_GABON_R1,0.0438013889,11/30/2025 9:22:38 AM,8.9263166667,139.58557945,74.385972222,False,False,False,False,False,False,1.0,False,False,0.0851,0.07876,586.6105555555556,0.0,0.005,0.002,0.0,0.002,0.001,0.004,,0.001,0.004,0.0,,0.001,0.0,0.002,0.006,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111111,0.111111,0.62963,0.0,0.111111,0.166667,0.666667,0.0,0.0,12.0,24.0,25.0,25.0,20.0,87.0,131.0,203.0,306.0,394.0,12.0,36.0,48.0,93.0,117.0,178.0,0.0,0.0,3.0,72.0,133.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,54.0,72.0,110.0,0.0,0.0,0.0,27.0,41.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FL78.31YBC_SNIP_DLP2238456-1_54,0,1,1,0,1,1,1,0,1,1,2,0,0,0,0,0,0,0,0
D524EJ4A,KHU9T380WFE7,1L278VD,FL,8M5CL,X78D,AME417_PM6,263067.0,P_78_GABON_B10_R3,2025-11-30 03:31:21,ICCR2+CV+GF,2,0.0,BSL,ZERO,True,2025-11-30 04:50:30,BPD448,0.0,BSL,ZERO,True,0.0,BSL,ZERO,True,SNY449,1X278DMT50NA2,0,0,0,AME417,D524EJ4,380,13.0,7.0,OFF,ON,ON,ON,OFF,5246.0,355.0,1412.0,78.0,926.0,P_78_GABON_B10_R3,2.0750436111,11/30/2025 3:31:21 AM,6.3948236111,101.96266941,53.290196759,False,False,False,False,False,False,1.0,MISSING,False,0.1138,0.11166,931.2225,0.0,0.024,0.0,0.0,0.006,0.022,0.001,,0.001,0.002,0.0,,0.0,0.001,0.0,0.001,0.001,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.833333,0.888889,2.0,1.0,1.166667,1.111111,5.0,12.0,12.0,12.0,12.0,12.0,0.0,5.0,29.0,128.0,190.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,68.0,71.0,121.0,134.0,184.0,12.0,15.0,43.0,84.0,143.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FL78.367YC_SNIP_DLP2158236-1_1871,0,0,1,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0
D524EJ4A,KHU9T394WFE2,1L278VD,FL,8M5CL,X78D,AME417_PM6,263067.0,P_78_GABON_B10_R3,2025-11-30 03:05:58,ICCR2+CV+GF,2,0.0,BSL,ZERO,True,2025-11-30 04:50:30,BPD448,0.0,BSL,ZERO,True,0.0,BSL,ZERO,True,SNY449,1X278DMT50NA2,0,0,0,AME417,D524EJ4,394,2.0,1.0,OFF,ON,ON,ON,OFF,5246.0,355.0,1412.0,78.0,926.0,P_78_GABON_B10_R3,2.0750436111,11/30/2025 3:05:58 AM,6.3948236111,101.96266941,53.290196759,False,False,False,False,False,False,1.0,MISSING,False,0.1138,0.11166,930.7994444444445,0.0,0.024,0.0,0.0,0.006,0.022,0.001,,0.001,0.002,0.0,,0.0,0.001,0.0,0.001,0.001,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.833333,0.888889,2.0,1.0,1.166667,1.111111,12.0,12.0,12.0,12.0,12.0,12.0,0.0,5.0,29.0,128.0,190.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,65.0,115.0,128.0,178.0,12.0,22.0,43.0,84.0,143.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FL78.367YC_SNIP_DLP2158236-1_1871,0,0,1,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0
D547R100A,A19FD063SLE3,8PONCVEB,RE,8M6CL,PNCB,AME401_PM3,260463.0,P_78_GABON_R1,2025-11-29 22:56:01,ICCR2+CV+GF,4,0.0,BSL,ZERO,True,2025-11-30 00:00:52,BPD432,0.0,BSL,ZERO,True,0.0,BSL,ZERO,True,SNY449,8PXSCBMT61NA1,0,0,1,AME401,D547R10,63,23.0,4.0,OFF,ON,ON,ON,OFF,4566.0,266.0,3362.0,182.0,206.0,P_78_PIL16E_1A_R1_B05,0.4388361111,11/29/2025 10:56:01 PM,8.3692836111,139.70753191,69.744030093,True,True,True,False,True,False,1.0,False,True,0.087,0.0790599999999999,,0.002,0.0,0.0,0.0,0.0,0.002,0.104,0.002,0.001,0.019,,0.0,0.001,0.001,,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333,0.777778,0.555556,0.37037,0.3333333333,1.777778,1.222222,0.925926,0.0,0.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,48.0,85.0,123.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,50.0,136.0,174.0,174.0,269.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,131.0,132.0,144.0,0.0,0.0,0.0,0.0,24.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE78.0G3EA_SNIP_DLP2201248-1_288,0,0,0,1,2,2,2,1,2,2,1,0,0,0,0,0,0,0,0
D547R100A,A14U9060SLB0,8PONCVEB,RE,8M6CL,PNCB,AME401_PM3,260463.0,P_78_GABON_R1,2025-11-29 22:52:31,ICCR2+CV+GF,4,0.0,BSL,ZERO,True,2025-11-30 00:00:52,BPD432,0.0,BSL,ZERO,True,0.0,BSL,ZERO,True,SNY449,8PXSCBMT61NA1,0,0,1,AME401,D547R10,60,14.0,3.0,OFF,ON,ON,ON,OFF,4566.0,266.0,3362.0,182.0,206.0,P_78_PIL16E_1A_R1_B05,0.4388361111,11/29/2025 10:52:31 PM,8.3692836111,139.70753191,69.744030093,True,True,True,False,True,False,1.0,False,True,0.087,0.0790599999999999,,0.002,0.0,0.0,0.0,0.0,0.002,0.104,0.002,0.001,0.019,,0.0,0.001,0.001,,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333,0.777778,0.555556,0.37037,0.3333333333,1.777778,1.222222,0.925926,0.0,0.0,3.0,4.0,4.0,4.0,2.0,2.0,2.0,47.0,84.0,122.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,50.0,137.0,174.0,174.0,269.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,132.0,132.0,144.0,0.0,0.0,0.0,0.0,24.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE78.0G3EA_SNIP_DLP2201248-1_288,0,0,0,1,2,2,2,1,2,2,1,0,0,0,0,0,0,0,0
D547R100A,A19FD055SLB0,8PONCVEB,RE,8M6CL,PNCB,AME401_PM3,260463.0,P_78_GABON_R1,2025-11-29 22:49:01,ICCR2+CV+GF,4,0.0,BSL,ZERO,True,2025-11-30 00:00:52,BPD432,0.0,BSL,ZERO,True,0.0,BSL,ZERO,True,SNY449,8PXSCBMT61NA1,0,0,1,AME401,D547R10,55,2.0,2.0,OFF,ON,ON,ON,OFF,4566.0,266.0,3362.0,182.0,206.0,P_78_PIL16E_1A_R1_B05,0.4388361111,11/29/2025 10:49:01 PM,8.3692836111,139.70753191,69.744030093,True,True,True,False,True,False,1.0,False,True,0.087,0.0790599999999999,,0.002,0.0,0.0,0.0,0.0,0.002,0.104,0.002,0.001,0.019,,0.0,0.001,0.001,,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333,0.777778,0.555556,0.37037,0.3333333333,1.777778,1.222222,0.925926,0.0,0.0,3.0,4.0,4.0,4.0,1.0,1.0,1.0,46.0,83.0,121.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,51.0,138.0,174.0,174.0,269.0,309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,132.0,132.0,144.0,0.0,0.0,0.0,0.0,24.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE78.0G3EA_SNIP_DLP2201248-1_288,0,0,0,1,2,2,2,1,2,2,1,0,0,0,0,0,0,0,0
D547R100A,A1KHD034SLF3,8PONCVEB,RE,8M6CL,PNCB,AME401_PM3,260463.0,P_78_GABON_R1,2025-11-29 22:45:31,ICCR2+CV+GF,4,0.0,BSL,ZERO,True,2025-11-30 00:00:52,BPD432,0.0,BSL,ZERO,True,0.0,BSL,ZERO,True,SNY449,8PXSCBMT61NA1,0,0,1,AME401,D547R10,34,1.0,1.0,OFF,ON,ON,ON,OFF,4566.0,266.0,3362.0,182.0,206.0,P_78_PIL16E_1A_R1_B05,0.4388361111,11/29/2025 10:45:31 PM,8.3692836111,139.70753191,69.744030093,True,True,True,False,True,False,1.0,False,True,0.087,0.0790599999999999,,0.002,0.0,0.0,0.0,0.0,0.002,0.104,0.002,0.001,0.019,,0.0,0.001,0.001,,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333,0.777778,0.555556,0.37037,0.3333333333,1.777778,1.222222,0.925926,0.0,0.0,3.0,4.0,4.0,4.0,0.0,0.0,0.0,45.0,82.0,120.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,52.0,139.0,174.0,174.0,269.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,132.0,132.0,144.0,0.0,0.0,0.0,0.0,24.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE78.0G3EA_SNIP_DLP2201248-1_288,0,0,0,1,2,2,2,1,2,2,1,0,0,0,0,0,0,0,0
D5323140,MCCYL008WAE2,8PXMCVAG,FL,8M5CL,PXMG,AME417_PM4,263067.0,P_78_GABON_B10_R3,2025-11-29 20:44:55,CCMR2+ICCR2+CV+GF,2,0.0,BSL,ZERO,True,2025-11-29 22:32:54,BPD450,0.0,BSL,ZERO,True,0.0,BSL,ZERO,True,SNY449,8PXMCGMT51NA2,0,0,0,AME417,D532314,8,25.0,12.0,ON,ON,ON,ON,OFF,7133.0,350.0,7133.0,350.0,628.0,M_CCM_R2_L100,0.4307758333,11/29/2025 8:44:55 PM,7.1500555556,115.0,59.583796296,True,True,True,True,True,False,2.0,False,True,0.0961,0.09154,,0.0,0.0,0.0,0.0,0.0,0.0,0.029,,0.001,0.0,0.0,,0.0,0.003,0.01,0.0,0.016,0.0,1.0,0.333333,0.166667,0.111111,0.63,0.21,0.105,0.07,1.0,0.555556,0.277778,0.333333,2.0,0.888889,0.777778,0.740741,1.0,2.0,3.0,18.0,20.0,23.0,18.0,62.0,107.0,203.0,297.0,414.0,12.0,30.0,54.0,111.0,135.0,147.0,5.0,17.0,23.0,60.0,60.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,54.0,94.0,116.0,141.0,0.0,0.0,0.0,17.0,17.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FL78.31YBC_SNIP_DLP2203458-1_4573,0,0,0,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
D5323140,MCCYL010WAE2,8PXMCVAG,FL,8M5CL,PXMG,AME417_PM4,263067.0,P_78_GABON_B10_R3,2025-11-29 20:19:19,CCMR2+ICCR2+CV+GF,2,0.007318,BSL,BSL,False,2025-11-29 22:32:54,BPD450,0.003659,BSL,BSL,False,0.003659,BSL,BSL,False,SNY449,8PXMCGMT51NA2,0,0,0,AME417,D532314,10,10.0,5.0,ON,ON,ON,ON,OFF,7133.0,350.0,7133.0,350.0,628.0,M_CCM_R2_L100,0.4307758333,11/29/2025 8:19:19 PM,7.1500555556,115.0,59.583796296,True,True,True,True,True,False,2.0,False,True,0.0961,0.09154,,0.0,0.0,0.0,0.0,0.0,0.0,0.029,,0.001,0.0,0.0,,0.0,0.003,0.01,0.0,0.016,0.0,1.0,0.333333,0.166667,0.111111,0.63,0.21,0.105,0.07,1.0,0.555556,0.277778,0.333333,2.0,0.888889,0.777778,0.740741,1.0,2.0,3.0,18.0,20.0,23.0,18.0,66.0,107.0,203.0,304.0,417.0,12.0,30.0,54.0,111.0,135.0,147.0,11.0,17.0,23.0,60.0,60.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,49.0,93.0,109.0,134.0,0.0,0.0,0.0,17.0,17.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FL78.31YBC_SNIP_DLP2203458-1_4573,0,0,0,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
D544RUX0F,GAKPA180MME4,8PONCVEB,RE,8M6CL,PNCB,AME419_PM6,260463.0,P_78_GABON_R1,2025-11-29 11:42:58,ICCR2+CV+GF,4,0.0,BSL,ZERO,True,2025-11-29 13:23:29,BPD450,0.0,BSL,ZERO,True,0.0,BSL,ZERO,True,SNY449,8PXSCBMT61NA1,0,0,1,AME419,D544RUX,180,20.0,4.0,OFF,ON,ON,ON,OFF,14914.0,721.0,14250.0,672.0,342.0,P_78_PIL16E_1A_R1_B05,6.2940833333,11/29/2025 11:42:58 AM,4.2373980556,73.0,35.311650463,False,False,False,False,False,False,1.0,False,False,0.0624,0.06692,,0.0,0.0,0.0,0.0,0.0,0.005,0.002,,0.003,0.011,0.0,,0.004,0.002,0.002,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.111111,0.0,0.333333,0.833333,0.666667,0.0,0.0,1.0,1.0,14.0,23.0,3.0,52.0,52.0,52.0,52.0,52.0,0.0,0.0,12.0,12.0,12.0,12.0,0.0,0.0,25.0,25.0,25.0,25.0,0.0,24.0,24.0,36.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,124.0,124.0,0.0,0.0,58.0,64.0,64.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE78.0HG4A_SNIP_DLP2201177-1_73,0,0,0,0,1,2,1,0,0,1,1,0,0,0,0,0,0,0,0
D544RUX0F,GAKPA179MMB3,8PONCVEB,RE,8M6CL,PNCB,AME419_PM6,260463.0,P_78_GABON_R1,2025-11-29 11:39:32,ICCR2+CV+GF,4,0.0,BSL,ZERO,True,2025-11-29 13:23:29,BPD450,0.0,BSL,ZERO,True,0.0,BSL,ZERO,True,SNY449,8PXSCBMT61NA1,0,0,1,AME419,D544RUX,179,12.0,3.0,OFF,ON,ON,ON,OFF,14914.0,721.0,14250.0,672.0,342.0,P_78_PIL16E_1A_R1_B05,6.2940833333,11/29/2025 11:39:32 AM,4.2373980556,73.0,35.311650463,False,False,False,False,False,False,1.0,False,False,0.0624,0.06692,,0.0,0.0,0.0,0.0,0.0,0.005,0.002,,0.003,0.011,0.0,,0.004,0.002,0.002,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.111111,0.0,0.333333,0.833333,0.666667,0.0,0.0,1.0,1.0,14.0,23.0,2.0,51.0,51.0,51.0,51.0,51.0,0.0,0.0,12.0,12.0,12.0,12.0,0.0,0.0,25.0,25.0,25.0,25.0,0.0,24.0,24.0,36.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,124.0,124.0,0.0,0.0,59.0,64.0,64.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE78.0HG4A_SNIP_DLP2201177-1_73,0,0,0,0,1,2,1,0,0,1,1,0,0,0,0,0,0,0,0
