LOT,WAFER,WAFER_ID,DEFECT@WAFER@CLASS_EDI@BEEP,DEFECT@WAFER@CLASS_EDI@BLOCKED_HM_ETCH,DEFECT@WAFER@CLASS_EDI@BLOCKED_TRENCH,DEFECT@WAFER@CLASS_EDI@BLURRY_IMAGE,DEFECT@WAFER@CLASS_EDI@BROKEN_PATTERN,DEFECT@WAFER@CLASS_EDI@DENT,DEFECT@WAFER@CLASS_EDI@DOME,DEFECT@WAFER@CLASS_EDI@FALLEN_LINES,DEFECT@WAFER@CLASS_EDI@ILD_HOLE_TEAROUT,DEFECT@WAFER@CLASS_EDI@LARGE_PARTICLE,DEFECT@WAFER@CLASS_EDI@MINI,DEFECT@WAFER@CLASS_EDI@NVD_FALSE,DEFECT@WAFER@CLASS_EDI@OTHER_UNKNOWN,DEFECT@WAFER@CLASS_EDI@PATTERN,DEFECT@WAFER@CLASS_EDI@RESIDUE,DEFECT@WAFER@CLASS_EDI@ROUNDMOUND_BEEP,DEFECT@WAFER@CLASS_EDI@SCRATCH,DEFECT@WAFER@CLASS_EDI@SIZE_SMALL,DEFECT@WAFER@CLASS_EDI@SMALL_PARTICLE,DEFECT@WAFER@CLASS_EDI@WAFER_TOTAL,ACTUAL_LOT@DEFECT,DEVICE@DEFECT,INSPECTION_TIME@DEFECT,INSPECTION_TOOL@DEFECT,LAYER,LAYER@DEFECT,LOAD_DATE@DEFECT,RECIPE@DEFECT,SITE@DEFECT,WAFER_ID_ORDER@DEFECT,WAFER_KEY@DEFECT
D520E0B,37,MC4RD037WAF5,0,0,0,0,0,0,0.2443991853,0,0,0,0,0,0,0,0,1.2457240029,0,2.2482352243,0,2.6956874221,D520E0B0,X78D,10/16/2025 7:40:23 AM,BPD442,8M5CL,8M5CL,01/15/2026 5:02:46 PM,8M5CL,D1D,2,6724743
D520E0B,648,MC4UK648WAG0,0,0,0,0,0,0,0,3.1610609377,1.6334807773,0,0,0,0,0,0,0,0,1.9529664592,0,6.1057641599,D520E0B0,X78D,10/16/2025 7:40:23 AM,BPD442,8M5CL,8M5CL,01/15/2026 5:02:39 PM,8M5CL,D1D,3,6724752
D520E0B,937,MC4UK937WAC0,0,0,0,0,0,0,0.2443991853,0,0,0,0,0,0,0,0,0,0,0,0,0.2443991853,D520E0B0,X78D,10/16/2025 7:40:23 AM,BPD442,8M5CL,8M5CL,01/15/2026 5:02:41 PM,8M5CL,D1D,4,6724825
D522576,649,GJ3DR649JKB1,0,0,0,0,0,0,0,0.9124336366,0,0,2.4261285618,0,0,0.9310001335,0,0,0,2.5410760449,0,5.8796403836,D5225760,PNCB,10/16/2025 7:09:56 AM,BPD442,8M5CL,8M5CL,02/16/2026 12:09:20 AM,8M5CL,D1D,1,6775070
D522576,650,GJ3DR650JKE2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.35073248,0,3.0498745753,0,5.4006070553,D5225760,PNCB,10/16/2025 7:09:56 AM,BPD442,8M5CL,8M5CL,02/16/2026 12:08:56 AM,8M5CL,D1D,2,6775117
D522576,651,GJ3DR651JKB1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4601101515,0,3.4601101515,D5225760,PNCB,10/16/2025 7:09:56 AM,BPD442,8M5CL,8M5CL,02/16/2026 12:08:39 AM,8M5CL,D1D,3,6775078
D522576,652,GJ3DR652JKF3,0,0,0,0,0,0,0,2.7334203374,0,0,0,0,0,0,0,0,0,0.9826495277,0,3.7160698651,D5225760,PNCB,10/16/2025 7:09:56 AM,BPD442,8M5CL,8M5CL,02/16/2026 12:07:48 AM,8M5CL,D1D,4,6775032
D521522,255,MC5LK255WAF5,0,0,0,0,0,0,0.2161632494,0,2.5845419799,0,0,0,0,0,0,3.3246335803,0,8.0503174903,0,14.1756563,D5215220,PNCB,10/15/2025 5:02:54 AM,BPD444,8M5CL,8M5CL,02/16/2026 2:17:09 AM,8M5CL,D1D,1,6735963
D521522,291,MC5LK291WAG5,0,0,0,0,0,0,0.5597879079,0.5742237605,0,0,0,0,0,0,0,1.0678571532,0,12.876829785,0.7366907746,15.815387241,D5215220,PNCB,10/15/2025 5:02:54 AM,BPD444,8M5CL,8M5CL,02/16/2026 2:16:43 AM,8M5CL,D1D,2,6735854
D521522,364,MC5LK364WAF0,1.1005644109,0,0,0,0,0,0.0782019122,2.0357997793,0,0,0,0,0,0,0,1.6505278586,0,6.2890912805,0,11.154185241,D5215220,PNCB,10/15/2025 5:02:54 AM,BPD444,8M5CL,8M5CL,02/16/2026 2:16:54 AM,8M5CL,D1D,3,6735702
D521522,377,MC5LK377WAA1,0,0,0,0,0,0,0.668607912,0,0,0,0,0,0,0,0,0,0,8.9431487586,0,9.6117566706,D5215220,PNCB,10/15/2025 5:02:54 AM,BPD444,8M5CL,8M5CL,02/16/2026 2:16:47 AM,8M5CL,D1D,4,6735890
D521E48,1,GK2LD001JKB0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7618630495,0,1.7618630495,D521E480,X78D,10/15/2025 6:59:27 AM,BPD436,8M5CL,8M5CL,01/15/2026 5:14:30 PM,8M5CL,D1D,1,6762939
D521E48,2,GK2LD002JKF2,0.6536098513,0,0,0,0,0,0.2444362409,0,0,0,0,0,0,0,0,1.1470309039,0,1.2524390887,0,3.2975160848,D521E480,X78D,10/15/2025 6:59:27 AM,BPD436,8M5CL,8M5CL,01/15/2026 5:14:31 PM,8M5CL,D1D,2,6762904
D520ERG,119,KHQQT119WFE1,0,0,0,0,0,0,0,0,2.1517568663,0,0,0,0,0,0,1.7957111502,0,7.1869772408,0,11.13444328,D520ERG0,X78D,10/12/2025 3:44:47 AM,BPD446,8M5CL,8M5CL,01/15/2026 5:15:20 PM,8M5CL,D1D,1,6719639
D520ERG,120,KHQQT120WFH2,0,0,0,0,0,0,1.088690539,0,1.4636509862,0,0,0,0,0,0,0,0,0.5932918469,0,3.145633372,D520ERG0,X78D,10/12/2025 3:44:47 AM,BPD446,8M5CL,8M5CL,01/15/2026 5:15:14 PM,8M5CL,D1D,2,6719666
D520ERK,55,GJ6KG055JKB5,0,0,0,0,0,0,0,2.8218179661,0,0,0,0,0,0,0,0,1.2441520179,0,0.9889011923,5.0548711763,D520ERK0,X78D,10/18/2025 2:05:28 AM,BPD446,8M5CL,8M5CL,01/15/2026 5:02:11 PM,8M5CL,D1D,1,6743127
D520ERK,58,GJ6KG058JKH0,0,0,0,0,0,0,0,0.8539407763,0,0,0,0,0,0,0,1.6578808934,0,2.5191903544,0,5.0310140017,D520ERK0,X78D,10/18/2025 2:05:28 AM,BPD446,8M5CL,8M5CL,01/15/2026 5:01:56 PM,8M5CL,D1D,2,6743096
D520ERK,60,GJ6KG060JKH0,0,0,1.1296276764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1296276764,D520ERK0,X78D,10/18/2025 2:05:28 AM,BPD446,8M5CL,8M5CL,01/15/2026 5:02:09 PM,8M5CL,D1D,3,6743135
D520ERK,61,GJ6KG061JKD7,0,0,0,0,0,0,0.2295691377,0,0,0,0,0,0,0,0,0,0,0.6590473177,0,0.8886164554,D520ERK0,X78D,10/18/2025 2:05:28 AM,BPD446,8M5CL,8M5CL,01/15/2026 5:02:02 PM,8M5CL,D1D,4,6743099
D522588,1,GJ7SX001JKB6,0,0,0,0,0,0,3.6603051434,1.1743978121,2.4706046854,0,0,0,0,0,4.4143489044,0,0,4.037086248,0.5077610521,16.264503846,D5225880,PNCB,10/18/2025 5:57:52 AM,BPD446,8M5CL,8M5CL,02/15/2026 11:58:50 PM,8M5CL,D1D,1,6776472
D522588,2,GJ7SX002JKG0,0,0,1.1475280593,0,0,0,0,0,1.2831063744,0,0,0,0,0,0,0,0,11.577720848,0,14.008355281,D5225880,PNCB,10/18/2025 5:57:52 AM,BPD446,8M5CL,8M5CL,02/15/2026 11:58:23 PM,8M5CL,D1D,2,6776629
D522588,3,GJ7SX003JKC7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8002320688,0,0.8002320688,D5225880,PNCB,10/18/2025 5:57:52 AM,BPD446,8M5CL,8M5CL,02/15/2026 11:57:57 PM,8M5CL,D1D,3,6776562
D522588,4,GJ7SX004JKH1,0,0,0,0,0,0,0.0782019122,0.73123038,0,0,0,0,0,0,0,2.6728903574,0,3.2982145227,0,6.7805371723,D5225880,PNCB,10/18/2025 5:57:52 AM,BPD446,8M5CL,8M5CL,02/15/2026 11:57:14 PM,8M5CL,D1D,4,6776647
D521503,226,GJ1BY226JKF2,0,0,0,0,0,0,0.234093599,0,2.7358747724,0,0,0,0,0,0,6.7789093825,1.4984272645,3.5238546651,0,14.771157558,D5215030,PNCB,10/23/2025 11:21:17 AM,BPD446,8M5CL,8M5CL,02/16/2026 2:44:12 AM,8M5CL,D1D,1,6729878
D521503,228,GJ1BY228JKG3,0,0,0,0,0,0,0.1649040322,0,0,0,0,0,0,0,0,0,0,11.932511023,0,12.097415055,D5215030,PNCB,10/23/2025 11:21:17 AM,BPD446,8M5CL,8M5CL,02/16/2026 2:43:54 AM,8M5CL,D1D,2,6729945
D521503,229,GJ1BY229JKD2,0,0,0,0,0,0,0,4.2626386873,0,0,0,0,0,0,0,0,0,14.188069635,0,17.876484562,D5215030,PNCB,10/23/2025 11:21:17 AM,BPD446,8M5CL,8M5CL,02/16/2026 2:43:23 AM,8M5CL,D1D,3,6729980
D521503,230,GJ1BY230JKG3,0,0,0,0,0,0,0.189841517,0,0,0,0,0,0,0,0,0,0,9.078952998,0.811961104,10.080755619,D5215030,PNCB,10/23/2025 11:21:17 AM,BPD446,8M5CL,8M5CL,02/16/2026 2:43:00 AM,8M5CL,D1D,4,6729993
D522559,226,GK1RC226JKB0,0,0,0,0,0,0,0,1.0178998896,0,0,0,0,0,0,0,0.7002046214,0,3.0498745753,0.5916144661,5.1187231627,D5225590,PNCB,10/23/2025 4:13:47 AM,BPD444,8M5CL,8M5CL,02/16/2026 12:24:05 AM,8M5CL,D1D,1,6766875
D522559,227,GK1RC227JKF2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.616591927,0,2.616591927,D5225590,PNCB,10/23/2025 4:13:47 AM,BPD444,8M5CL,8M5CL,02/16/2026 12:23:36 AM,8M5CL,D1D,2,6767046
D522559,228,GK1RC228JKC1,0,0,0,0,0,0,0,3.0513621117,1.8226570675,0,0,0,0,0,0,3.236513639,0,4.3289348509,0,11.951893622,D5225590,PNCB,10/23/2025 4:13:47 AM,BPD444,8M5CL,8M5CL,02/16/2026 12:23:13 AM,8M5CL,D1D,3,6766907
D522559,229,GK1RC229JKG3,6.7683324467,0,0,0,0,0,0.2941318353,0,0,0,0,0,0,0,0,0,4.7055058198,4.0646866566,0,11.519371664,D5225590,PNCB,10/23/2025 4:13:47 AM,BPD444,8M5CL,8M5CL,02/16/2026 12:23:20 AM,8M5CL,D1D,4,6766943
D521529,4,A1JS9004SLE1,0,0,0,0,0,0,0,12.32787694,2.3451797192,0,0,0,0,0,0,0,0,18.003306341,0,31.968025805,D5215290,PNCB,10/24/2025 10:23:38 AM,BPD432,8M5CL,8M5CL,02/16/2026 2:12:41 AM,8M5CL,D1D,1,6735886
D521529,128,A1JEN128SLC4,0,0,0,0,0,0,0,1.0178998896,1.2831063744,0,0,0,0,0,0,0,0,13.651146797,0.3893095194,16.34146258,D5215290,PNCB,10/24/2025 10:23:38 AM,BPD432,8M5CL,8M5CL,02/16/2026 2:12:11 AM,8M5CL,D1D,2,6735852
D521529,131,A1JEN131SLG6,0.6156350745,0,0,0,0,0,0.2427919934,1.6587682885,2.2669896056,0,0,0,0,0,0,4.2369452238,0,15.528089161,0,24.549219347,D5215290,PNCB,10/24/2025 10:23:38 AM,BPD432,8M5CL,8M5CL,02/16/2026 2:11:52 AM,8M5CL,D1D,3,6736015
D521529,143,A1JEN143SLF0,0,0,0,0,0,0,0.1660818629,0,1.2340567287,0,0,0,0,0,0,0,0,19.13369002,0,20.533828612,D5215290,PNCB,10/24/2025 10:23:38 AM,BPD432,8M5CL,8M5CL,02/16/2026 2:10:59 AM,8M5CL,D1D,4,6735972
D521E4P,151,GK2LD151JKA4,0,0,0,0,0,0,2.6339232397,0,0,0,0,0,0,0,0,0,0,0.7437901647,0,3.3777134044,D521E4P0,X78D,10/23/2025 5:34:51 PM,BPD436,8M5CL,8M5CL,01/15/2026 5:00:10 PM,8M5CL,D1D,1,6765484
D521E4P,152,GK2LD152JKE6,0,0,0,0,0,0,0.6280211739,0,0,0,0,0,0,0,0,1.600541214,0,5.475241272,0.7558103048,8.4596159424,D521E4P0,X78D,10/23/2025 5:34:51 PM,BPD436,8M5CL,8M5CL,01/15/2026 5:00:04 PM,8M5CL,D1D,2,6765441
D521E4P,200,GK2LD200JKC3,0,0,0,0,0,0,0.2572908976,0,0,0,0,0,0,0,0,1.2459128784,0,0,0,1.503203776,D521E4P0,X78D,10/23/2025 5:34:51 PM,BPD436,8M5CL,8M5CL,01/15/2026 5:00:02 PM,8M5CL,D1D,3,6765461
D521E4P,201,GK2LD201JKG5,0,0,0,0,0,0,0,5.7633084848,0,0,0,0,0,0,0,0,0,0,0,5.7633084848,D521E4P0,X78D,10/23/2025 5:34:51 PM,BPD436,8M5CL,8M5CL,01/15/2026 5:00:19 PM,8M5CL,D1D,4,6765486
D520481,349,MC5BY349WAH2,1.1084252165,0,0,0,0,0,0.2161632494,0,0,0,0,0,0,0,0,1.6623167902,0,3.1356512544,0,6.1225565104,D5204810AC,PNCB,10/23/2025 3:42:13 AM,BPD444,8M5CL,8M5CL,02/16/2026 4:43:47 AM,8M5CL,D1D,1,7535827
D520481,355,MC5BY355WAC1,0,0,0,0,0,0,0.3140145738,2.4495062962,0,0,0,0,0,0,0,4.2761199973,0,0,0,7.0396408672,D5204810AC,PNCB,10/23/2025 3:42:13 AM,BPD444,8M5CL,8M5CL,02/16/2026 4:43:18 AM,8M5CL,D1D,2,7535738
D520481,387,MC5BY387WAC0,0,0,0,0,0,0,0.2590855659,3.931279688,0.9241599578,0,0,0,0,0,0,1.1001104222,0,4.7917399747,0,10.753034421,D5204810AC,PNCB,10/23/2025 3:42:13 AM,BPD444,8M5CL,8M5CL,02/16/2026 4:42:54 AM,8M5CL,D1D,3,7535811
D520481,395,MC5BY395WAF3,0,0,0,0,0,0,0.4239111137,3.2663208685,0,0,0,0,0,1.8257533285,0,3.2599130193,0,0,0,8.7758961898,D5204810AC,PNCB,10/23/2025 3:42:13 AM,BPD444,8M5CL,8M5CL,02/16/2026 4:41:44 AM,8M5CL,D1D,4,7535823
D521549,14,KHQ5T014WFD0,0,0,0,0,0,0,4.4477342799,0,1.9716881733,0,0,0,0,0,0,0,0,13.707108252,0,20.126532904,D5215490,PXMG,10/21/2025 3:27:43 PM,BPD454,8M5CL,8M5CL,02/16/2026 1:53:40 AM,8M5CL,D1D,1,6741883
D521549,25,KHQMU025WFD0,1.1490789143,0,0,0,0,0,0.3962647115,0,0,0,0,0,0,0,0,0,0,2.7734092352,0.4594984421,4.7782513032,D5215490,PXMG,10/21/2025 3:27:43 PM,BPD454,8M5CL,8M5CL,02/16/2026 1:55:08 AM,8M5CL,D1D,2,6741770
D521549,160,KHQMU160WFG2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.246018754,0,27.246018754,D5215490,PXMG,10/21/2025 3:27:43 PM,BPD454,8M5CL,8M5CL,02/16/2026 1:44:49 AM,8M5CL,D1D,3,6741870
D521549,182,KHQMU182WFB5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.634852799,0.6122599532,35.247112752,D5215490,PXMG,10/21/2025 3:27:43 PM,BPD454,8M5CL,8M5CL,02/16/2026 1:44:08 AM,8M5CL,D1D,4,6741954
D521528,168,MC6GR168WAF7,0,0,0,0,0,0,0.1146508034,0,0,0,0,0,0,0,0,0,2.0141837507,3.3996560032,0,5.5284905573,D5215280,PNCB,10/25/2025 5:13:46 PM,BPD436,8M5CL,8M5CL,02/16/2026 2:13:34 AM,8M5CL,D1D,1,6735802
D521528,196,MC6GR196WAD4,0,0,0,0.397597222,0,0,0.1030798955,1.3417068073,1.691277855,0,2.4537252483,0,0,1.2579542594,0,0,0,1.927126747,0,9.1724659096,D5215280,PNCB,10/25/2025 5:13:46 PM,BPD436,8M5CL,8M5CL,02/16/2026 2:13:28 AM,8M5CL,D1D,2,6735830
D521528,262,MC6GR262WAB5,0,0,0,0,0,0,0.1649040322,0,0.588214383,0,0,0,0,0.9243976033,0,0,0,6.1632882043,0.7053047461,8.5461089689,D5215280,PNCB,10/25/2025 5:13:46 PM,BPD436,8M5CL,8M5CL,02/16/2026 2:12:48 AM,8M5CL,D1D,3,6735779
D521528,277,MC6GR277WAF2,0,0,0,0,0,0,0,0.5742237605,0,0,0,0,0,0,0.5939160185,0,0,4.7242285535,0,5.5688254539,D5215280,PNCB,10/25/2025 5:13:46 PM,BPD436,8M5CL,8M5CL,02/16/2026 2:12:39 AM,8M5CL,D1D,4,6735891
D520E09,19,MC5LJ019WAG0,0,0,0,0,0,0,0.3213592233,1.2313546754,1.5758527277,0,0,0,0,0,0,0,0,2.9561880846,0,6.084754711,D520E090,X78D,11/09/2025 3:09:32 PM,BPD446,8M5CL,8M5CL,01/16/2026 10:21:59 AM,8M5CL,D1D,1,6724820
D520E09,33,MC5LJ033WAE2,0,0,0,0,0,0,0,0.9364680759,0,0,0,0,0,0,0,0,0,2.2885729539,0,3.2250410298,D520E090,X78D,11/09/2025 3:09:32 PM,BPD446,8M5CL,8M5CL,01/16/2026 10:22:06 AM,8M5CL,D1D,2,6724801
D520E09,160,MC5LJ160WAE1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2459128784,0,1.8105091762,0,3.0564220546,D520E090,X78D,11/09/2025 3:09:32 PM,BPD446,8M5CL,8M5CL,01/16/2026 10:22:13 AM,8M5CL,D1D,3,6724794
D520E09,220,MC5LJ220WAA0,0.7779104261,0,0,0,0,0,0.3076791741,1.98672081,0,0,0,0,0,0,0,0,0,3.7810647611,0,6.8533751714,D520E090,X78D,11/09/2025 3:09:32 PM,BPD446,8M5CL,8M5CL,01/16/2026 10:22:19 AM,8M5CL,D1D,4,6724853
D522601,279,GJ7SX279JKG4,0,0,0,0,0,0,0.386990431,0,0.7102456991,0,0,0,0,0,0,0,2.7773519138,12.702451701,0,16.577041964,D5226010,PXMG,10/31/2025 2:31:23 AM,BPD436,8M5CL,8M5CL,02/17/2026 1:04:33 PM,8M5CL,D1D,1,6777986
D522601,280,GJ7SX280JKC2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7081260978,0,4.0430269321,0,5.7511530299,D5226010,PXMG,10/31/2025 2:31:23 AM,BPD436,8M5CL,8M5CL,02/17/2026 1:04:34 PM,8M5CL,D1D,2,6777994
D522587,21,GJ7SX021JKD3,0,0,0,0,0,0,0,5.4165330942,0,0,0,0,0,0,0,1.5538092597,0,2.2220340704,0,9.1923785645,D5225870,PNCB,10/30/2025 4:34:34 PM,BPD442,8M5CL,8M5CL,02/15/2026 11:59:49 PM,8M5CL,D1D,1,6776981
D522587,23,GJ7SX023JKE4,1.4371174889,0,0,0,0,0,2.0538890256,2.6583499583,13.344179011,0,0,0,0,0,0,10.917305649,0,4.1550022305,0,23.912222634,D5225870,PNCB,10/30/2025 4:34:34 PM,BPD442,8M5CL,8M5CL,02/15/2026 11:59:27 PM,8M5CL,D1D,2,6777035
D522587,24,GJ7SX024JKB3,0,0,0,0,0,0,25.10354483,0,35.954980294,0,0,0,0,0,0,7.0823349268,0,13.977701407,0.7591174369,69.247944122,D5225870,PNCB,10/30/2025 4:34:34 PM,BPD442,8M5CL,8M5CL,02/15/2026 11:59:57 PM,8M5CL,D1D,3,6776942
D522587,26,GJ7SX026JKC4,0,0,0,0,0,0,2.5926547704,0,9.1857644848,0,0,0,0,0,0,5.1363143428,0,0.7310178748,0,13.060082719,D5225870,PNCB,10/30/2025 4:34:34 PM,BPD442,8M5CL,8M5CL,02/15/2026 11:58:41 PM,8M5CL,D1D,4,6777009
D522587,27,GJ7SX027JKG6,0,0,0,0,0,0,7.8856438989,0,23.801615538,0,0,0,0,0,0,9.3790794051,0,0.7427091019,0,30.390836401,D5225870,PNCB,10/30/2025 4:34:34 PM,BPD442,8M5CL,8M5CL,02/15/2026 11:58:48 PM,8M5CL,D1D,5,6776954
D522587,29,GJ7SX029JKA4,0,0,0,0,0,0,18.069544026,1.2919264129,18.244822458,0,0,0,0,0,0,6.5788771299,0,5.5795116233,0,41.438432843,D5225870,PNCB,10/30/2025 4:34:34 PM,BPD442,8M5CL,8M5CL,02/15/2026 11:58:21 PM,8M5CL,D1D,6,6777061
D522587,37,GJ7SX037JKD7,0,0,0,0,0,0,8.746247581,0,23.735394676,0,0,0,0,0,0,12.903364359,0,0.8153185514,0,36.896404226,D5225870,PNCB,10/30/2025 4:34:34 PM,BPD442,8M5CL,8M5CL,02/15/2026 11:58:22 PM,8M5CL,D1D,7,6777069
D522587,42,GJ7SX042JKB7,0,0,0,0,0,0,5.6110998273,0,22.844782474,0,0,0,0,0,0,18.67968913,0,6.9069458882,0.3038675552,43.192033879,D5225870,PNCB,10/30/2025 4:34:34 PM,BPD442,8M5CL,8M5CL,02/15/2026 11:57:57 PM,8M5CL,D1D,8,6777047
D522587,44,GJ7SX044JKD0,0,0,0,0,0,0,8.6796918603,0,11.328380001,0,0,0,0,0,0,1.2661399596,0,2.2883133287,0,22.158139934,D5225870,PNCB,10/30/2025 4:34:34 PM,BPD442,8M5CL,8M5CL,02/15/2026 11:57:59 PM,8M5CL,D1D,9,6776962
D521E4A,12,MC6GR012WAD0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0092968832,0,3.0092968832,D521E4A0,X78D,11/16/2025 5:35:15 PM,BPD436,8M5CL,8M5CL,01/16/2026 10:26:05 AM,8M5CL,D1D,1,6762963
D521E4A,40,MC6GR040WAA5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D521E4A0,X78D,11/16/2025 5:35:15 PM,BPD436,8M5CL,8M5CL,01/16/2026 10:26:11 AM,8M5CL,D1D,2,6762994
D520994,690,GJ8EJ690JKC1,0,0,0,0,0,0,0.1649040322,0,0,0,0,0,0,0,0,0.7002046214,0,0,0,0.8651086536,D5209940,PNCB,01/10/2026 6:22:39 PM,BPD436,8M5CL,8M5CL,03/28/2026 11:26:18 PM,8M5CL,D1D,1,6722202
D520994,691,GJ8EJ691JKG3,0,0,0,0,0,0,0,1.2604222245,0,0,0,0,0,0,0,0,0,1.6160471536,0,2.8764693781,D5209940,PNCB,01/10/2026 6:22:39 PM,BPD436,8M5CL,8M5CL,03/28/2026 11:42:51 PM,8M5CL,D1D,2,6722231
D521930,548,GK0SJ548JKE7,0.7704694645,0,0,0,0,0,0.6679803334,0.6021462236,9.3217104339,0,0,0,0,0,0,2.1020971504,0,40.016339227,0,51.42188624,D5219300,PNCB,02/06/2026 7:43:21 PM,BPD446,8M5CL,8M5CL,04/07/2026 12:25:13 PM,8M5CL,D1D,1,6763153
D521930,553,GK0SJ553JKC7,0.748613997,0,0,0,0,0,0,0,6.8182040906,0,0,0,0,0,0,21.278410415,0.9505404352,46.65193514,0.7237552234,71.761578043,D5219300,PNCB,02/06/2026 7:43:21 PM,BPD446,8M5CL,8M5CL,04/07/2026 10:56:39 AM,8M5CL,D1D,2,6763172
D521E49,704,GK0SJ704JKF0,9.0684480804,0,0,0,0,0,0.4056909872,1.8957592817,0,0,0,0,0,0,0,0,0.620444837,0,0,11.467330714,D521E490,X78D,02/16/2026 10:13:10 AM,BPD444,8M5CL,8M5CL,02/17/2026 8:27:41 AM,8M5CL,D1D,1,6762735
D521E49,705,GK0SJ705JKB7,7.3705791628,0,0,0,0,0,0,0,0.5421865422,0,0,0,0,0,0,0,0,0.6590473177,0.3622486307,8.9340616535,D521E490,X78D,02/16/2026 10:13:10 AM,BPD444,8M5CL,8M5CL,02/17/2026 8:27:42 AM,8M5CL,D1D,2,6762750
D521E49,706,GK0SJ706JKG1,0,0,0,0,0,0,0,1.2700895211,0,0,0,0,0,0,0,0,0.8313502004,0,0,2.1014397215,D521E490,X78D,02/16/2026 10:13:10 AM,BPD444,8M5CL,8M5CL,02/17/2026 8:23:59 AM,8M5CL,D1D,3,6762820
D521E49,707,GK0SJ707JKD0,1.7097720127,0,0,0,0,0,0.3109129377,1.1913313428,0,0,0,0,0,0,0,0,0,1.653425741,0,4.8654420343,D521E490,X78D,02/16/2026 10:13:10 AM,BPD444,8M5CL,8M5CL,02/17/2026 8:27:40 AM,8M5CL,D1D,4,6762899
D521916,153,GK2VC153JKB6,0.783953478,0,0,0,0,0,0.6240119355,0,2.6089855489,0,0,0,0,0,0,3.2785394427,0,8.7270968012,0,15.892065268,D5219160,PNCB,03/14/2026 7:31:44 AM,BPD448,8M5CL,8M5CL,06/07/2026 6:20:57 AM,8M5CL,D1D,1,6762862
D521916,326,GK2VC326JKG5,0,0,0,0,0,0,0.4510932801,2.2554621504,0,0,0,0,0,0,0,0,0,1.619788982,1.5628142138,5.8891565013,D5219160,PNCB,03/14/2026 7:31:44 AM,BPD448,8M5CL,8M5CL,06/08/2026 6:34:12 AM,8M5CL,D1D,2,6762806
D522979,98,MC6XG098WAA6,0,0,0,0,0,0,0.3423479961,0,0,0,0,0,0,0,0,2.6326822492,0,0,0,2.9750302453,D5229790,PNCB,04/11/2026 7:10:59 AM,BPD432,8M5CL,8M5CL,07/03/2026 4:08:07 AM,8M5CL,D1D,1,6799063
D522979,116,MC6XG116WAH0,0,0,0,0,0,0,0.2025875787,3.1869213014,0,0,0,0,0,0,0,2.0516909178,1.1275546959,1.4670168714,0,8.0357713652,D5229790,PNCB,04/11/2026 7:10:59 AM,BPD432,8M5CL,8M5CL,07/07/2026 1:37:57 AM,8M5CL,D1D,2,6799018
D510854,701,GM3BE701JKE4,0,0,0,0,0,0,0.1780136462,2.1951270965,1.9675628408,0,0,0,0,0,0,0,0,12.329549382,0,16.670252966,D5108540,PNCB,06/07/2025 7:41:06 AM,BPD446,8M5CL,8M5CL,02/23/2026 4:14:33 PM,8M5CL,D1D,1,6349309
D510854,702,GM3BE702JKB3,0,0,0,0,0,0,0.3795342803,0,2.5662127489,0,0,0,0,0,0,0,0,6.0374851282,0.4400982613,9.4233304187,D5108540,PNCB,06/07/2025 7:41:06 AM,BPD446,8M5CL,8M5CL,06/07/2026 5:54:01 PM,8M5CL,D1D,2,6349337
D510854,703,GM3BE703JKF5,0,0,0,0,0,0,1.3295837631,5.9376748655,0,0,0,0,0,0,0,0,0,22.138048854,0,29.216626929,D5108540,PNCB,06/07/2025 7:41:06 AM,BPD446,8M5CL,8M5CL,02/23/2026 4:15:07 PM,8M5CL,D1D,3,6349354
D510854,704,GM3BE704JKC4,0,0,0,0,0,0,0.600278303,0,0,0,0,0,0,0,0,6.1011580601,0,6.5440911407,0,13.245527504,D5108540,PNCB,06/07/2025 7:41:06 AM,BPD446,8M5CL,8M5CL,02/23/2026 4:14:26 PM,8M5CL,D1D,4,6349425
D510854,705,GM3BE705JKG6,0,0,0,0,0,0,0.3841713195,0,2.3698768916,0,0,0,0,0,0,1.7348705937,0,7.0088258329,0,11.497744638,D5108540,PNCB,06/07/2025 7:41:06 AM,BPD446,8M5CL,8M5CL,02/23/2026 4:14:47 PM,8M5CL,D1D,5,6349377
D510854,706,GM3BE706JKD5,0,0,0,0,0,0,1.1403028826,0,3.1544271319,0,0,0,0,0,0,0,0,12.079596495,0,16.374326509,D5108540,PNCB,06/07/2025 7:41:06 AM,BPD446,8M5CL,8M5CL,06/07/2026 7:31:46 PM,8M5CL,D1D,6,6349280
