LOT,WAFER_ID,PRODUCT,ROUTE,LAYER,DEVICE,SUBENTITY,OPERATION,RECIPE,SUBENTITY_END_TIME,PILOT_STATUS,N_SCAN,SUM_NCDD,STATUS,CLASS,ZERO_NCDD,INSPECT_TIME,INSPECT_TOOL,BEEP_NCDD,STATUS_BEEP,CLASS_BEEP,ZERO_BEEP,SMP_NCDD,STATUS_SMP,CLASS_SMP,ZERO_SMP,STEPPER,RETICLE,SIF_SED,SIF_ETCH,SIF_DEFECT,ENTITY,LOT7,WAFER,SLOT,P_ORDER,CCMR2,ICCR2,GF,CV,SRCIP,FULLPM,FULLPM_RF,MINIPM,MINIPM_RF,CNTR_SS,PL_RECIPE,PT_BTWN,PL_TIME,UPT_12HRS,UNW_12HRS,UP_12HRS,ROUTE_STARTS,CH_SS_5_TA,CH_SS_5_TA_CLASS,CH_SS_5_N,FL_SS_5_TA,FL_SS_5_N,CH_SS_5_LA,CH_SS_5_LA_CLASS,FL_SS_5_LA,CH_SS_5_AC,CH_SS_5_AC_CLASS,FL_SS_5_AC,CH_SS_5_CA,CH_SS_5_CA_CLASS,FL_SS_5_CA,CH_SS_10_TA,CH_SS_10_TA_CLASS,CH_SS_10_N,FL_SS_10_TA,FL_SS_10_N,CH_SS_10_LA,CH_SS_10_LA_CLASS,FL_SS_10_LA,CH_SS_10_AC,CH_SS_10_AC_CLASS,FL_SS_10_AC,CH_SS_10_CA,CH_SS_10_CA_CLASS,FL_SS_10_CA,CH_SS_15_TA,CH_SS_15_TA_CLASS,CH_SS_15_N,FL_SS_15_TA,FL_SS_15_N,CH_SS_15_LA,CH_SS_15_LA_CLASS,FL_SS_15_LA,CH_SS_15_AC,CH_SS_15_AC_CLASS,FL_SS_15_AC,CH_SS_15_CA,CH_SS_15_CA_CLASS,FL_SS_15_CA,CH_SS_DAYS
D5272920,GP2EG461JKF7,8PONCVEB,FL,8M5CL,PNCB,AME417_PM3,263067.0,P_78_GABON_B10_R3,2025-12-03 18:49:30,CCMR2+ICCR2+CV+GF,8,0.003609,BSL,BSL,False,2025-12-03 20:05:07,BPD450,0.003609,BSL,BSL,False,0.0,BSL,ZERO,True,SNY511,8PXSCBMT50NA3,0,0,1,AME417,D527292,461,13.0,7.0,ON,ON,ON,ON,OFF,4751.0,235.0,4751.0,235.0,797.0,P_78_GABON_B10_R3,0.0163319444,12/03/2025 6:49:30 PM,9.4420972222,154.39918569,78.684143519,FL78.3388C_SNIP_DLP2177706-1_2057,1.0,2.0,1,1.379310344824138,29,1.0,2.0,0.5287356321827587,0.0,0.0,0.13793103448275862,0.0,0.0,0.01706896551724138,1.6666666666666667,2.0,3,1.160919540224138,58,1.0,2.0,0.5114942528724138,0.0,0.0,0.08620689655172414,0.0,0.0,0.01939655172413793,1.6666666666666667,2.0,3,1.0567375886489363,94,1.0,2.0,0.4574468085085106,0.0,0.0,0.05673758865212766,0.0,0.0,0.012287234042553191,2.718263888888889
D5272920,GP2EG471JKD0,8PONCVEB,FL,8M5CL,PNCB,AME417_PM4,263067.0,P_78_GABON_B10_R3,2025-12-03 18:38:31,CCMR2+ICCR2+CV+GF,8,0.0,BSL,ZERO,True,2025-12-03 20:05:07,BPD450,0.0,BSL,ZERO,True,0.0,BSL,ZERO,True,SNY511,8PXSCBMT50NA3,0,0,1,AME417,D527292,471,8.0,4.0,ON,ON,ON,ON,OFF,8180.0,399.0,8180.0,399.0,709.0,P_78_GABON_B10_R3,0.016335,12/03/2025 6:38:31 PM,6.6546469444,107.33101894,55.455391204,FL78.3388C_SNIP_DLP2177706-1_2057,0.0,0.0,1,1.379310344824138,29,0.0,0.0,0.5287356321827587,0.0,0.0,0.13793103448275862,0.0,0.0,0.01706896551724138,1.0,2.0,2,1.2033898305033899,59,0.5,2.0,0.5423728813542372,0.5,1.0,0.0847457627118644,0.315,1.0,0.019067796610169493,0.6666666666666666,1.0,3,1.0567375886489363,94,0.3333333333333333,1.0,0.4574468085085106,0.3333333333333333,1.0,0.05673758865212766,0.21,1.0,0.012287234042553191,2.5370138888888887
D5272920,GP2EG462JKC6,8PONCVEB,FL,8M5CL,PNCB,AME417_PM4,263067.0,P_78_GABON_B10_R3,2025-12-03 18:34:52,CCMR2+ICCR2+CV+GF,8,0.017918,BSL,BSL,False,2025-12-03 20:05:07,BPD450,0.007167,BSL,BSL,False,0.010751,BSL,BSL,False,SNY511,8PXSCBMT50NA3,0,0,1,AME417,D527292,462,6.0,3.0,ON,ON,ON,ON,OFF,8180.0,399.0,8180.0,399.0,709.0,P_78_GABON_B10_R3,0.016335,12/03/2025 6:34:52 PM,6.6546469444,107.33101894,55.455391204,FL78.3388C_SNIP_DLP2177706-1_2057,0.0,0.0,1,1.379310344824138,29,0.0,0.0,0.5287356321827587,0.0,0.0,0.13793103448275862,0.0,0.0,0.01706896551724138,1.0,2.0,2,1.2033898305033899,59,0.5,2.0,0.5423728813542372,0.5,1.0,0.0847457627118644,0.315,1.0,0.019067796610169493,0.6666666666666666,1.0,3,1.0567375886489363,94,0.3333333333333333,1.0,0.4574468085085106,0.3333333333333333,1.0,0.05673758865212766,0.21,1.0,0.012287234042553191,2.534479166666667
D5272920,GP2EG464JKD7,8PONCVEB,FL,8M5CL,PNCB,AME417_PM3,263067.0,P_78_GABON_B10_R3,2025-12-03 18:27:36,CCMR2+ICCR2+CV+GF,8,0.010751,BSL,BSL,False,2025-12-03 20:05:07,BPD450,0.007167,BSL,BSL,False,0.003584,BSL,BSL,False,SNY511,8PXSCBMT50NA3,0,0,1,AME417,D527292,464,1.0,1.0,ON,ON,ON,ON,OFF,4751.0,235.0,4751.0,235.0,797.0,P_78_GABON_B10_R3,0.0163319444,12/03/2025 6:27:36 PM,9.4420972222,154.39918569,78.684143519,FL78.3388C_SNIP_DLP2177706-1_2057,1.0,2.0,1,1.379310344824138,29,1.0,2.0,0.5287356321827587,0.0,0.0,0.13793103448275862,0.0,0.0,0.01706896551724138,1.6666666666666667,2.0,3,1.2033898305033899,59,1.0,2.0,0.5423728813542372,0.0,0.0,0.0847457627118644,0.0,0.0,0.019067796610169493,1.6666666666666667,2.0,3,1.0567375886489363,94,1.0,2.0,0.4574468085085106,0.0,0.0,0.05673758865212766,0.0,0.0,0.012287234042553191,2.7030555555555558
D5306470,GP1WY265JKC3,8PXMCVAG,FL,8M6CL,PXMG,AME417_PM3,260463.0,P_78_GABON_R1,2025-12-03 17:34:14,CCMR2+ICCR2+CV+GF,2,0.007168,BSL,BSL,False,2025-12-03 18:37:35,BPD450,0.003584,BSL,BSL,False,0.003584,BSL,BSL,False,SNV440,8PXMCGMT61NA1,1,0,1,AME417,D530647,265,19.0,5.0,ON,ON,ON,ON,OFF,4726.0,234.0,4726.0,234.0,772.0,P_78_GABON_B10_R3,0.1136316667,12/03/2025 5:34:14 PM,9.2576761111,149.85775112,77.147300926,FL78.31YBC_SNIP_DLP2238456-1_54,1.0,2.0,1,1.379310344824138,29,1.0,2.0,0.5287356321827587,0.0,0.0,0.13793103448275862,0.0,0.0,0.01706896551724138,1.6666666666666667,2.0,3,1.2033898305033899,59,1.0,2.0,0.5423728813542372,0.0,0.0,0.0847457627118644,0.0,0.0,0.019067796610169493,1.6666666666666667,2.0,3,1.0567375886489363,94,1.0,2.0,0.4574468085085106,0.0,0.0,0.05673758865212766,0.0,0.0,0.012287234042553191,2.6659953703703705
D5306470,GP1WY264JKF4,8PXMCVAG,FL,8M6CL,PXMG,AME417_PM3,260463.0,P_78_GABON_R1,2025-12-03 17:23:24,CCMR2+ICCR2+CV+GF,2,0.0,BSL,ZERO,True,2025-12-03 18:37:35,BPD450,0.0,BSL,ZERO,True,0.0,BSL,ZERO,True,SNV440,8PXMCGMT61NA1,1,0,1,AME417,D530647,264,4.0,2.0,ON,ON,ON,ON,OFF,4726.0,234.0,4726.0,234.0,772.0,P_78_GABON_B10_R3,0.1136316667,12/03/2025 5:23:24 PM,9.2576761111,149.85775112,77.147300926,FL78.31YBC_SNIP_DLP2238456-1_54,1.0,2.0,1,1.379310344824138,29,1.0,2.0,0.5287356321827587,0.0,0.0,0.13793103448275862,0.0,0.0,0.01706896551724138,1.6666666666666667,2.0,3,1.2166666666616668,60,1.0,2.0,0.5666666666649999,0.0,0.0,0.08333333333333333,0.0,0.0,0.01875,1.6666666666666667,2.0,3,1.0567375886489363,94,1.0,2.0,0.4574468085085106,0.0,0.0,0.05673758865212766,0.0,0.0,0.012287234042553191,2.658472222222222
D5344710,GQ9FR119JKD5,8PONCVEB,FL,8M5CL,PNCB,AME417_PM6,263067.0,P_78_GABON_B10_R3,2025-12-03 14:17:35,ICCR2+CV+GF,8,0.0,BSL,ZERO,True,2025-12-03 15:17:50,BPD436,0.0,BSL,ZERO,True,0.0,BSL,ZERO,True,SNY511,8PXSCBMT50NA3,1,0,1,AME417,D534471,119,24.0,24.0,OFF,ON,ON,ON,OFF,5902.0,384.0,2068.0,108.0,631.0,P_78_GABON_B10_R3,0.0144719444,12/03/2025 2:17:35 PM,5.0412880556,85.505818086,42.010733796,FL78.3JHSC_SNIP_DLP2177706-1_3509,2.0,2.0,1,1.379310344824138,29,0.0,0.0,0.5287356321827587,1.0,1.0,0.13793103448275862,0.0675,1.0,0.01706896551724138,2.0,2.0,1,1.196721311470492,61,0.0,0.0,0.5573770491786885,1.0,1.0,0.08196721311475409,0.0675,1.0,0.018442622950819672,2.0,2.0,2,1.0456140350842107,95,1.0,2.0,0.45263157894526307,0.5,1.0,0.05614035087684211,0.03375,1.0,0.012157894736842105,3.343287037037037
D5344710,GQ9FR273JKE2,8PONCVEB,FL,8M5CL,PNCB,AME417_PM6,263067.0,P_78_GABON_B10_R3,2025-12-03 14:07:01,ICCR2+CV+GF,8,0.010827,BSL,BSL,False,2025-12-03 15:17:50,BPD436,0.007218,BSL,BSL,False,0.003609,BSL,BSL,False,SNY511,8PXSCBMT50NA3,1,0,1,AME417,D534471,273,21.0,21.0,OFF,ON,ON,ON,OFF,5902.0,384.0,2068.0,108.0,631.0,P_78_GABON_B10_R3,0.0144719444,12/03/2025 2:07:01 PM,5.0412880556,85.505818086,42.010733796,FL78.3JHSC_SNIP_DLP2177706-1_3509,2.0,2.0,1,1.379310344824138,29,0.0,0.0,0.5287356321827587,1.0,1.0,0.13793103448275862,0.0675,1.0,0.01706896551724138,2.0,2.0,1,1.196721311470492,61,0.0,0.0,0.5573770491786885,1.0,1.0,0.08196721311475409,0.0675,1.0,0.018442622950819672,2.0,2.0,2,1.0456140350842107,95,1.0,2.0,0.45263157894526307,0.5,1.0,0.05614035087684211,0.03375,1.0,0.012157894736842105,3.3359490740740743
D5344710,GQ9FR308JKA4,8PONCVEB,FL,8M5CL,PNCB,AME417_PM6,263067.0,P_78_GABON_B10_R3,2025-12-03 13:56:23,ICCR2+CV+GF,8,0.0,BSL,ZERO,True,2025-12-03 15:17:50,BPD436,0.0,BSL,ZERO,True,0.0,BSL,ZERO,True,SNY511,8PXSCBMT50NA3,1,0,1,AME417,D534471,308,18.0,18.0,OFF,ON,ON,ON,OFF,5902.0,384.0,2068.0,108.0,631.0,P_78_GABON_B10_R3,0.0144719444,12/03/2025 1:56:23 PM,5.0412880556,85.505818086,42.010733796,FL78.3JHSC_SNIP_DLP2177706-1_3509,2.0,2.0,1,1.379310344824138,29,0.0,0.0,0.5287356321827587,1.0,1.0,0.13793103448275862,0.0675,1.0,0.01706896551724138,2.0,2.0,1,1.196721311470492,61,0.0,0.0,0.5573770491786885,1.0,1.0,0.08196721311475409,0.0675,1.0,0.018442622950819672,2.0,2.0,2,1.0456140350842107,95,1.0,2.0,0.45263157894526307,0.5,1.0,0.05614035087684211,0.03375,1.0,0.012157894736842105,3.328564814814815
D5355250,GR0QX226JKF6,8PONCVEB,FL,8M5CL,PNCB,AME417_PM3,263067.0,P_78_GABON_B10_R3,2025-12-03 13:55:03,CCMR2+ICCR2+CV+GF,8,0.028669,HIGHFLIER,HIGHFLIER,False,2025-12-03 15:18:48,BPD442,0.017918,HIGHFLIER,HIGHFLIER,False,0.010751,BSL,BSL,False,SNY511,8PXSCBMT50NA3,0,0,1,AME417,D535525,226,20.0,10.0,ON,ON,ON,ON,OFF,4683.0,232.0,4683.0,232.0,729.0,P_78_GABON_R1,0.0503333333,12/03/2025 1:55:03 PM,9.3760683333,152.73039075,78.133902778,FL78.3JHSC_SNIP_DLP2177706-1_3716,1.0,2.0,1,1.379310344824138,29,1.0,2.0,0.5287356321827587,0.0,0.0,0.13793103448275862,0.0,0.0,0.01706896551724138,1.6666666666666667,2.0,3,1.196721311470492,61,1.0,2.0,0.5573770491786885,0.0,0.0,0.08196721311475409,0.0,0.0,0.018442622950819672,1.6666666666666667,2.0,3,1.0456140350842107,95,1.0,2.0,0.45263157894526307,0.0,0.0,0.05614035087684211,0.0,0.0,0.012157894736842105,2.5137847222222223
D5344710,GQ9FR305JKC4,8PONCVEB,FL,8M5CL,PNCB,AME417_PM6,263067.0,P_78_GABON_B10_R3,2025-12-03 13:52:52,ICCR2+CV+GF,8,0.0,BSL,ZERO,True,2025-12-03 15:17:50,BPD436,0.0,BSL,ZERO,True,0.0,BSL,ZERO,True,SNY511,8PXSCBMT50NA3,1,0,1,AME417,D534471,305,17.0,17.0,OFF,ON,ON,ON,OFF,5902.0,384.0,2068.0,108.0,631.0,P_78_GABON_B10_R3,0.0144719444,12/03/2025 1:52:52 PM,5.0412880556,85.505818086,42.010733796,FL78.3JHSC_SNIP_DLP2177706-1_3509,2.0,2.0,1,1.379310344824138,29,0.0,0.0,0.5287356321827587,1.0,1.0,0.13793103448275862,0.0675,1.0,0.01706896551724138,2.0,2.0,1,1.196721311470492,61,0.0,0.0,0.5573770491786885,1.0,1.0,0.08196721311475409,0.0675,1.0,0.018442622950819672,2.0,2.0,2,1.0456140350842107,95,1.0,2.0,0.45263157894526307,0.5,1.0,0.05614035087684211,0.03375,1.0,0.012157894736842105,3.3261226851851853
D5355250,GR0QX229JKD6,8PONCVEB,FL,8M5CL,PNCB,AME417_PM4,263067.0,P_78_GABON_B10_R3,2025-12-03 13:47:46,CCMR2+ICCR2+CV+GF,8,0.010827,BSL,BSL,False,2025-12-03 15:18:48,BPD442,0.010827,HIGHFLIER,HIGHFLIER,False,0.0,BSL,ZERO,True,SNY511,8PXSCBMT50NA3,0,0,1,AME417,D535525,229,17.0,9.0,ON,ON,ON,ON,OFF,8137.0,397.0,8137.0,397.0,667.0,P_78_GABON_R1,0.0406744444,12/03/2025 1:47:46 PM,8.0097411111,128.8964347,66.747842593,FL78.3JHSC_SNIP_DLP2177706-1_3716,0.0,0.0,1,1.379310344824138,29,0.0,0.0,0.5287356321827587,0.0,0.0,0.13793103448275862,0.0,0.0,0.01706896551724138,1.0,2.0,2,1.196721311470492,61,0.5,2.0,0.5573770491786885,0.5,1.0,0.08196721311475409,0.315,1.0,0.018442622950819672,0.6666666666666666,1.0,3,1.0456140350842107,95,0.3333333333333333,1.0,0.45263157894526307,0.3333333333333333,1.0,0.05614035087684211,0.21,1.0,0.012157894736842105,2.3351041666666665
D5355250,GR0QX227JKC5,8PONCVEB,FL,8M5CL,PNCB,AME417_PM3,263067.0,P_78_GABON_B10_R3,2025-12-03 13:44:07,CCMR2+ICCR2+CV+GF,8,0.010827,BSL,BSL,False,2025-12-03 15:18:48,BPD442,0.007218,BSL,BSL,False,0.003609,BSL,BSL,False,SNY511,8PXSCBMT50NA3,0,0,1,AME417,D535525,227,14.0,7.0,ON,ON,ON,ON,OFF,4683.0,232.0,4683.0,232.0,729.0,P_78_GABON_R1,0.0503333333,12/03/2025 1:44:07 PM,9.3760683333,152.73039075,78.133902778,FL78.3JHSC_SNIP_DLP2177706-1_3716,1.0,2.0,1,1.379310344824138,29,1.0,2.0,0.5287356321827587,0.0,0.0,0.13793103448275862,0.0,0.0,0.01706896551724138,1.6666666666666667,2.0,3,1.196721311470492,61,1.0,2.0,0.5573770491786885,0.0,0.0,0.08196721311475409,0.0,0.0,0.018442622950819672,1.6666666666666667,2.0,3,1.0456140350842107,95,1.0,2.0,0.45263157894526307,0.0,0.0,0.05614035087684211,0.0,0.0,0.012157894736842105,2.5061921296296297
D5355250,GR0QX221JKG5,8PONCVEB,FL,8M5CL,PNCB,AME417_PM4,263067.0,P_78_GABON_B10_R3,2025-12-03 13:40:28,CCMR2+ICCR2+CV+GF,8,0.007218,BSL,BSL,False,2025-12-03 15:18:48,BPD442,0.0,BSL,ZERO,True,0.007218,BSL,BSL,False,SNY511,8PXSCBMT50NA3,0,0,1,AME417,D535525,221,13.0,7.0,ON,ON,ON,ON,OFF,8137.0,397.0,8137.0,397.0,667.0,P_78_GABON_R1,0.0406744444,12/03/2025 1:40:28 PM,8.0097411111,128.8964347,66.747842593,FL78.3JHSC_SNIP_DLP2177706-1_3716,0.0,0.0,1,1.379310344824138,29,0.0,0.0,0.5287356321827587,0.0,0.0,0.13793103448275862,0.0,0.0,0.01706896551724138,1.0,2.0,2,1.196721311470492,61,0.5,2.0,0.5573770491786885,0.5,1.0,0.08196721311475409,0.315,1.0,0.018442622950819672,0.6666666666666666,1.0,3,1.0456140350842107,95,0.3333333333333333,1.0,0.45263157894526307,0.3333333333333333,1.0,0.05614035087684211,0.21,1.0,0.012157894736842105,2.3300347222222224
D5355250,GR0QX230JKG7,8PONCVEB,FL,8M5CL,PNCB,AME417_PM3,263067.0,P_78_GABON_B10_R3,2025-12-03 13:40:28,CCMR2+ICCR2+CV+GF,8,0.103923,HIGHFLIER,HIGHFLIER,False,2025-12-03 15:18:48,BPD442,0.078838,HIGHFLIER,HIGHFLIER,False,0.025085,HIGHFLIER,HIGHFLIER,False,SNY511,8PXSCBMT50NA3,0,0,1,AME417,D535525,230,12.0,6.0,ON,ON,ON,ON,OFF,4683.0,232.0,4683.0,232.0,729.0,P_78_GABON_R1,0.0503333333,12/03/2025 1:40:28 PM,9.3760683333,152.73039075,78.133902778,FL78.3JHSC_SNIP_DLP2177706-1_3716,1.0,2.0,1,1.379310344824138,29,1.0,2.0,0.5287356321827587,0.0,0.0,0.13793103448275862,0.0,0.0,0.01706896551724138,1.6666666666666667,2.0,3,1.196721311470492,61,1.0,2.0,0.5573770491786885,0.0,0.0,0.08196721311475409,0.0,0.0,0.018442622950819672,1.6666666666666667,2.0,3,1.0456140350842107,95,1.0,2.0,0.45263157894526307,0.0,0.0,0.05614035087684211,0.0,0.0,0.012157894736842105,2.5036574074074074
D5344710,GQ9FR153JKD4,8PONCVEB,FL,8M5CL,PNCB,AME417_PM6,263067.0,P_78_GABON_B10_R3,2025-12-03 13:31:44,ICCR2+CV+GF,8,0.0,BSL,ZERO,True,2025-12-03 15:17:50,BPD436,0.0,BSL,ZERO,True,0.0,BSL,ZERO,True,SNY511,8PXSCBMT50NA3,1,0,1,AME417,D534471,153,11.0,11.0,OFF,ON,ON,ON,OFF,5902.0,384.0,2068.0,108.0,631.0,P_78_GABON_B10_R3,0.0144719444,12/03/2025 1:31:44 PM,5.0412880556,85.505818086,42.010733796,FL78.3JHSC_SNIP_DLP2177706-1_3509,2.0,2.0,1,1.379310344824138,29,0.0,0.0,0.5287356321827587,1.0,1.0,0.13793103448275862,0.0675,1.0,0.01706896551724138,2.0,2.0,1,1.196721311470492,61,0.0,0.0,0.5573770491786885,1.0,1.0,0.08196721311475409,0.0675,1.0,0.018442622950819672,2.0,2.0,2,1.0456140350842107,95,1.0,2.0,0.45263157894526307,0.5,1.0,0.05614035087684211,0.03375,1.0,0.012157894736842105,3.311446759259259
D5355250,GR0QX228JKG7,8PONCVEB,FL,8M5CL,PNCB,AME417_PM4,263067.0,P_78_GABON_B10_R3,2025-12-03 13:29:32,CCMR2+ICCR2+CV+GF,8,0.007167,BSL,BSL,False,2025-12-03 15:18:48,BPD442,0.0,BSL,ZERO,True,0.007167,BSL,BSL,False,SNY511,8PXSCBMT50NA3,0,0,1,AME417,D535525,228,7.0,4.0,ON,ON,ON,ON,OFF,8137.0,397.0,8137.0,397.0,667.0,P_78_GABON_R1,0.0406744444,12/03/2025 1:29:32 PM,8.0097411111,128.8964347,66.747842593,FL78.3JHSC_SNIP_DLP2177706-1_3716,0.0,0.0,1,1.379310344824138,29,0.0,0.0,0.5287356321827587,0.0,0.0,0.13793103448275862,0.0,0.0,0.01706896551724138,1.0,2.0,2,1.196721311470492,61,0.5,2.0,0.5573770491786885,0.5,1.0,0.08196721311475409,0.315,1.0,0.018442622950819672,0.6666666666666666,1.0,3,1.0456140350842107,95,0.3333333333333333,1.0,0.45263157894526307,0.3333333333333333,1.0,0.05614035087684211,0.21,1.0,0.012157894736842105,2.32244212962963
D5355250,GR0QX153JKA0,8PONCVEB,FL,8M5CL,PNCB,AME417_PM3,263067.0,P_78_GABON_B10_R3,2025-12-03 13:25:53,CCMR2+ICCR2+CV+GF,8,0.04331,HIGHFLIER,HIGHFLIER,False,2025-12-03 15:18:48,BPD442,0.025264,HIGHFLIER,HIGHFLIER,False,0.018046,HIGHFLIER,HIGHFLIER,False,SNY511,8PXSCBMT50NA3,0,0,1,AME417,D535525,153,4.0,2.0,ON,ON,ON,ON,OFF,4683.0,232.0,4683.0,232.0,729.0,P_78_GABON_R1,0.0503333333,12/03/2025 1:25:53 PM,9.3760683333,152.73039075,78.133902778,FL78.3JHSC_SNIP_DLP2177706-1_3716,1.0,2.0,1,1.379310344824138,29,1.0,2.0,0.5287356321827587,0.0,0.0,0.13793103448275862,0.0,0.0,0.01706896551724138,1.6666666666666667,2.0,3,1.196721311470492,61,1.0,2.0,0.5573770491786885,0.0,0.0,0.08196721311475409,0.0,0.0,0.018442622950819672,1.6666666666666667,2.0,3,1.0456140350842107,95,1.0,2.0,0.45263157894526307,0.0,0.0,0.05614035087684211,0.0,0.0,0.012157894736842105,2.4935300925925925
D5355250,GR0QX220JKC3,8PONCVEB,FL,8M5CL,PNCB,AME417_PM4,263067.0,P_78_GABON_B10_R3,2025-12-03 13:22:14,CCMR2+ICCR2+CV+GF,8,0.007168,BSL,BSL,False,2025-12-03 15:18:48,BPD442,0.003584,BSL,BSL,False,0.003584,BSL,BSL,False,SNY511,8PXSCBMT50NA3,0,0,1,AME417,D535525,220,3.0,2.0,ON,ON,ON,ON,OFF,8137.0,397.0,8137.0,397.0,667.0,P_78_GABON_R1,0.0406744444,12/03/2025 1:22:14 PM,8.0097411111,128.8964347,66.747842593,FL78.3JHSC_SNIP_DLP2177706-1_3716,0.0,0.0,1,1.379310344824138,29,0.0,0.0,0.5287356321827587,0.0,0.0,0.13793103448275862,0.0,0.0,0.01706896551724138,1.0,2.0,2,1.196721311470492,61,0.5,2.0,0.5573770491786885,0.5,1.0,0.08196721311475409,0.315,1.0,0.018442622950819672,0.6666666666666666,1.0,3,1.0456140350842107,95,0.3333333333333333,1.0,0.45263157894526307,0.3333333333333333,1.0,0.05614035087684211,0.21,1.0,0.012157894736842105,2.3173726851851852
D5344710,GQ9FR307JKD5,8PONCVEB,FL,8M5CL,PNCB,AME417_PM6,263067.0,P_78_GABON_B10_R3,2025-12-03 13:14:00,ICCR2+CV+GF,8,0.30778900000000003,HIGHFLIER,HIGHFLIER,False,2025-12-03 15:17:50,BPD436,0.300715,HIGHFLIER,HIGHFLIER,False,0.007074,BSL,BSL,False,SNY511,8PXSCBMT50NA3,1,0,1,AME417,D534471,307,6.0,6.0,OFF,ON,ON,ON,OFF,5902.0,384.0,2068.0,108.0,631.0,P_78_GABON_B10_R3,0.0144719444,12/03/2025 1:14:00 PM,5.0412880556,85.505818086,42.010733796,FL78.3JHSC_SNIP_DLP2177706-1_3509,2.0,2.0,1,1.379310344824138,29,0.0,0.0,0.5287356321827587,1.0,1.0,0.13793103448275862,0.0675,1.0,0.01706896551724138,2.0,2.0,1,1.196721311470492,61,0.0,0.0,0.5573770491786885,1.0,1.0,0.08196721311475409,0.0675,1.0,0.018442622950819672,2.0,2.0,2,1.0456140350842107,95,1.0,2.0,0.45263157894526307,0.5,1.0,0.05614035087684211,0.03375,1.0,0.012157894736842105,3.2991319444444445
D5344710,GQ9FR306JKG6,8PONCVEB,FL,8M5CL,PNCB,AME417_PM6,263067.0,P_78_GABON_B10_R3,2025-12-03 13:06:49,ICCR2+CV+GF,8,0.007167,BSL,BSL,False,2025-12-03 15:17:50,BPD436,0.0,BSL,ZERO,True,0.007167,BSL,BSL,False,SNY511,8PXSCBMT50NA3,1,0,1,AME417,D534471,306,4.0,4.0,OFF,ON,ON,ON,OFF,5902.0,384.0,2068.0,108.0,631.0,P_78_GABON_B10_R3,0.0144719444,12/03/2025 1:06:49 PM,5.0412880556,85.505818086,42.010733796,FL78.3JHSC_SNIP_DLP2177706-1_3509,2.0,2.0,1,1.379310344824138,29,0.0,0.0,0.5287356321827587,1.0,1.0,0.13793103448275862,0.0675,1.0,0.01706896551724138,2.0,2.0,1,1.196721311470492,61,0.0,0.0,0.5573770491786885,1.0,1.0,0.08196721311475409,0.0675,1.0,0.018442622950819672,2.0,2.0,2,1.0456140350842107,95,1.0,2.0,0.45263157894526307,0.5,1.0,0.05614035087684211,0.03375,1.0,0.012157894736842105,3.2941435185185184
D5344710,GQ9FR184JKG4,8PONCVEB,FL,8M5CL,PNCB,AME417_PM6,263067.0,P_78_GABON_B10_R3,2025-12-03 12:59:36,ICCR2+CV+GF,8,0.003584,BSL,BSL,False,2025-12-03 15:17:50,BPD436,0.0,BSL,ZERO,True,0.003584,BSL,BSL,False,SNY511,8PXSCBMT50NA3,1,0,1,AME417,D534471,184,2.0,2.0,OFF,ON,ON,ON,OFF,5902.0,384.0,2068.0,108.0,631.0,P_78_GABON_B10_R3,0.0144719444,12/03/2025 12:59:36 PM,5.0412880556,85.505818086,42.010733796,FL78.3JHSC_SNIP_DLP2177706-1_3509,2.0,2.0,1,1.379310344824138,29,0.0,0.0,0.5287356321827587,1.0,1.0,0.13793103448275862,0.0675,1.0,0.01706896551724138,2.0,2.0,1,1.196721311470492,61,0.0,0.0,0.5573770491786885,1.0,1.0,0.08196721311475409,0.0675,1.0,0.018442622950819672,2.0,2.0,2,1.0456140350842107,95,1.0,2.0,0.45263157894526307,0.5,1.0,0.05614035087684211,0.03375,1.0,0.012157894736842105,3.2891319444444442
D5306440W,GP1WY164JKG3,8PXMCVAG,FL,8M5CL,PXMG,AME411_PM1,263067.0,P_78_GABON_B10_R3,2025-12-03 00:18:22,SRCIP,4,0.003659,BSL,BSL,False,2025-12-03 01:21:00,BPD454,0.0,BSL,ZERO,True,0.003659,BSL,BSL,False,SNV442,8PXMCGMT51NA2,0,1,1,AME411,D530644,164,22.0,12.0,OFF,ON,ON,ON,ON,573.0,28.0,573.0,28.0,685.0,P_78_GABON_B10_R3,0.0442727778,12/03/2025 12:18:22 AM,6.8659744444,115.88189296,57.216453704,FL78.31YBC_SNIP_DLP2238452-1_64,4.143589743587692,3.0,65,1.3928571428535714,28,1.8410256410246155,2.0,0.5476190476178572,0.08717948717999999,1.0,0.14285714285714285,0.00726923076923077,1.0,0.01767857142857143,4.143589743587692,3.0,65,1.161458333328125,64,1.8410256410246155,2.0,0.55208333333125,0.08717948717999999,1.0,0.08333333333281251,0.00726923076923077,1.0,0.018046875,0.8333333332999999,2.0,2,2.3878205128163463,104,0.33333333335,1.0,0.4647435897403846,0.0,0.0,0.05128205128173077,0.0,0.0,0.011105769230769232,10.147905092592593
