LOT,WAFER_ID,PRODUCT,ROUTE,LAYER,DEVICE,SUBENTITY,OPERATION,RECIPE,SUBENTITY_END_TIME,PILOT_STATUS,N_SCAN,S_SCAN,S_ORDER,SUM_NCDD,STATUS,CLASS,ZERO_NCDD,ZERO_NCDD_LOT,NC_RATE,INSPECT_TIME,INSPECT_TOOL,BEEP_NCDD,STATUS_BEEP,CLASS_BEEP,ZERO_BEEP,ZERO_BEEP_LOT,BP_RATE,SMP_NCDD,STATUS_SMP,CLASS_SMP,ZERO_SMP,ZERO_SMP_LOT,SP_RATE,STEPPER,RETICLE,SIF_SED,SIF_ETCH,SIF_DEFECT,ENTITY,LOT7,WAFER,SLOT,P_ORDER,CCMR2,ICCR2,GF,CV,SRCIP,FULLPM,FULLPM_RF,MINIPM,MINIPM_RF,CNTR_SS,PL_RECIPE,PT_BTWN,PL_TIME,UPT_12HRS,UNW_12HRS,UP_12HRS,CH_BP_05_RATE,CH_SP_05_RATE,CH_BP_05,CH_SP_05,CH_05_MWAF,CH_BP_10_RATE,CH_SP_10_RATE,CH_BP_10,CH_SP_10,CH_10_MWAF,CH_BP_15_RATE,CH_SP_15_RATE,CH_BP_15,CH_SP_15,CH_15_MWAF,CH_BP_30_RATE,CH_SP_30_RATE,CH_BP_30,CH_SP_30,CH_30_MWAF,FL_BP_05_RATE,FL_SP_05_RATE,FL_BP_05,FL_SP_05,FL_05_MWAF,FL_BP_10_RATE,FL_SP_10_RATE,FL_BP_10,FL_SP_10,FL_10_MWAF,FL_BP_15_RATE,FL_SP_15_RATE,FL_BP_15,FL_SP_15,FL_15_MWAF,FL_BP_30_RATE,FL_SP_30_RATE,FL_BP_30,FL_SP_30,FL_30_MWAF,CF_BP_05_RRAT,CF_SP_05_RRAT,CF_BP_05_DRAT,CF_SP_05_DRAT,CF_BP_10_RRAT,CF_SP_10_RRAT,CF_BP_10_DRAT,CF_SP_10_DRAT,CF_BP_15_RRAT,CF_SP_15_RRAT,CF_BP_15_DRAT,CF_SP_15_DRAT,CF_BP_30_RRAT,CF_SP_30_RRAT,CF_BP_30_DRAT,CF_SP_30_DRAT,ROUTE_STARTS,CH_NC_05_RATE,CH_NC_05,CH_NC_10_RATE,CH_NC_10,CH_NC_15_RATE,CH_NC_15,CH_NC_30_RATE,CH_NC_30,FL_NC_05_RATE,FL_NC_05,FL_NC_10_RATE,FL_NC_10,FL_NC_15_RATE,FL_NC_15,FL_NC_30_RATE,FL_NC_30,CF_NC_05_RRAT,CF_NC_05_DRAT,CF_NC_10_RRAT,CF_NC_10_DRAT,CF_NC_15_RRAT,CF_NC_15_DRAT,CF_NC_30_RRAT,CF_NC_30_DRAT
D421YMC0,5DTKQ003MVA6,1X278VD,FL,8M5CL,X78D,AME427_PM1,242115.0,P_78_GABON_B15,2025-01-04 17:44:05,POR,2,1,2.0,0.0,BSL,ZERO,True,True,0.0,2025-01-04 18:58:29,BPD432,0.0,BSL,ZERO,True,True,0.0,0.0,BSL,ZERO,True,True,0.0,SNY511,1X278DMT50NA2,0,0,0,AME427,D421YMC,3,6.0,2.0,OFF,OFF,OFF,OFF,OFF,13523.0,946.0,13523.0,946.0,12306.0,P_78_GABON,0.5792236111,01/04/2025 5:44:05 PM,5.5288469444,80.0,46.073724537,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.09090909090909091,0.22727272727272727,2.0,5.0,22.0,0.21428571428571427,0.25,6.0,7.0,28.0,0.21428571428571427,0.25,6.0,7.0,28.0,0.21428571428571427,0.25,6.0,7.0,28.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FL78.0H5YA_SNIP_DLP1802324-1_3768,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3181818181818182,7.0,0.39285714285714285,11.0,0.39285714285714285,11.0,0.39285714285714285,11.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D421YMC0,5DTKQ085MVB0,1X278VD,FL,8M5CL,X78D,AME427_PM2,242115.0,P_78_GABON_B15,2025-01-04 17:39:44,POR,2,1,1.0,0.0,BSL,ZERO,True,True,0.0,2025-01-04 18:58:29,BPD432,0.0,BSL,ZERO,True,True,0.0,0.0,BSL,ZERO,True,True,0.0,SNY511,1X278DMT50NA2,0,0,0,AME427,D421YMC,85,3.0,1.0,OFF,OFF,OFF,OFF,OFF,6728.0,495.0,6728.0,495.0,5577.0,P_78_GABON,0.5792269444,01/04/2025 5:39:44 PM,5.1098438889,73.0,42.582032407,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.09090909090909091,0.22727272727272727,2.0,5.0,22.0,0.21428571428571427,0.25,6.0,7.0,28.0,0.21428571428571427,0.25,6.0,7.0,28.0,0.21428571428571427,0.25,6.0,7.0,28.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FL78.0H5YA_SNIP_DLP1802324-1_3768,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3181818181818182,7.0,0.39285714285714285,11.0,0.39285714285714285,11.0,0.39285714285714285,11.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D4288730,GD8TY406JKB1,8PYZCVA,FL,8M5CL,PYZA,AME423_PM2,242099.0,P_78H_CHALBI_R2_A4,2025-01-04 12:49:12,POR,2,2,4.5,0.0,BSL,ZERO,True,True,0.0,2025-01-04 14:03:42,BPD448,0.0,BSL,ZERO,True,True,0.0,0.0,BSL,ZERO,True,True,0.0,SNY511,8PYZCAMT50NA1,0,0,0,AME423,D428873,406,19.0,7.0,OFF,OFF,OFF,OFF,OFF,22066.0,1370.0,7087.0,417.0,6993.0,P_78_GABON_B15,0.7144147222,01/04/2025 12:49:12 PM,4.3085091667,58.0,35.904243056,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.1,0.25,2.0,5.0,20.0,0.23076923076923078,0.2692307692307692,6.0,7.0,26.0,0.23076923076923078,0.2692307692307692,6.0,7.0,26.0,0.23076923076923078,0.2692307692307692,6.0,7.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FL78.0UC2A_SNIP_DLP1790127-1_8070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,7.0,0.4230769230769231,11.0,0.4230769230769231,11.0,0.4230769230769231,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D4288730,GD8TY405JKE2,8PYZCVA,FL,8M5CL,PYZA,AME423_PM2,242099.0,P_78H_CHALBI_R2_A4,2025-01-04 12:26:03,POR,2,2,4.5,0.0,BSL,ZERO,True,True,0.0,2025-01-04 14:03:42,BPD448,0.0,BSL,ZERO,True,True,0.0,0.0,BSL,ZERO,True,True,0.0,SNY511,8PYZCAMT50NA1,0,0,0,AME423,D428873,405,8.0,2.0,OFF,OFF,OFF,OFF,OFF,22066.0,1370.0,7087.0,417.0,6993.0,P_78_GABON_B15,0.7144147222,01/04/2025 12:26:03 PM,4.3085091667,58.0,35.904243056,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.1,0.25,2.0,5.0,20.0,0.23076923076923078,0.2692307692307692,6.0,7.0,26.0,0.23076923076923078,0.2692307692307692,6.0,7.0,26.0,0.23076923076923078,0.2692307692307692,6.0,7.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FL78.0UC2A_SNIP_DLP1790127-1_8070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,7.0,0.4230769230769231,11.0,0.4230769230769231,11.0,0.4230769230769231,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D4428940,GF9SF371JKE4,8PXSCVAA,FL,8M5CL,PXSA,AME411_PM3,242099.0,P_78H_CHALBI_R2_A4,2025-01-04 09:12:14,POR,2,2,7.5,0.0,BSL,ZERO,True,False,0.5,2025-01-04 10:36:46,BPD458,0.0,BSL,ZERO,True,True,0.0,0.0,BSL,ZERO,True,False,0.5,SNY511,8PXSCAMT51NA1,0,0,0,AME411,D442894,371,14.0,8.0,OFF,OFF,OFF,OFF,OFF,23747.0,1439.0,8162.0,486.0,8080.0,P_76_CHALBI_R3,0.8452869444,01/04/2025 9:12:14 AM,2.3140802778,31.0,19.284002315,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.1,0.2,2.0,4.0,20.0,0.25,0.25,6.0,6.0,24.0,0.25,0.25,6.0,6.0,24.0,0.25,0.25,6.0,6.0,24.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,FL78.06X3B_SNIP_DLP1988961-1_231,,0.0,,0.0,,0.0,,0.0,0.3,6.0,0.4166666666666667,10.0,0.4166666666666667,10.0,0.4166666666666667,10.0,,0.0,,0.0,,0.0,,0.0
D4428940,GF9SF370JKA2,8PXSCVAA,FL,8M5CL,PXSA,AME411_PM3,242099.0,P_78H_CHALBI_R2_A4,2025-01-04 09:07:35,POR,2,2,7.5,0.003633,BSL,BSL,False,False,0.5,2025-01-04 10:36:46,BPD458,0.0,BSL,ZERO,True,True,0.0,0.003633,BSL,BSL,False,False,0.5,SNY511,8PXSCAMT51NA1,0,0,0,AME411,D442894,370,13.0,7.0,OFF,OFF,OFF,OFF,OFF,23747.0,1439.0,8162.0,486.0,8080.0,P_76_CHALBI_R3,0.8452869444,01/04/2025 9:07:35 AM,2.3140802778,31.0,19.284002315,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.1,0.2,2.0,4.0,20.0,0.25,0.25,6.0,6.0,24.0,0.25,0.25,6.0,6.0,24.0,0.25,0.25,6.0,6.0,24.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,FL78.06X3B_SNIP_DLP1988961-1_231,,0.0,,0.0,,0.0,,0.0,0.3,6.0,0.4166666666666667,10.0,0.4166666666666667,10.0,0.4166666666666667,10.0,,0.0,,0.0,,0.0,,0.0
D418EHK0,GC9SM218JKC5,1X278VC,FL,8M5CL,X78C,AME403_PM5,242115.0,P_78_GABON_B15,2025-01-04 04:00:02,POR,4,3,4.666666666666667,0.0,BSL,ZERO,True,True,0.0,2025-01-04 04:35:03,BPD444,0.0,BSL,ZERO,True,True,0.0,0.0,BSL,ZERO,True,True,0.0,SNV440,1X278CMT50NA1,0,0,1,AME403,D418EHK,218,25.0,6.0,OFF,OFF,OFF,OFF,OFF,25180.0,1692.0,13898.0,907.0,13690.0,P_76_98P_CHALBI_R4,0.1103905556,01/04/2025 4:00:02 AM,9.2837297222,122.03125033,77.364414352,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.125,0.25,2.0,4.0,16.0,0.3,0.3,6.0,6.0,20.0,0.3,0.3,6.0,6.0,20.0,0.3,0.3,6.0,6.0,20.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,FL78.0HF4A_SNIP_DLP1781319-1_1630,,0.0,,0.0,,0.0,,0.0,0.375,6.0,0.5,10.0,0.5,10.0,0.5,10.0,,0.0,,0.0,,0.0,,0.0
D418EHK0,GH9DU332JKD4,1X278VC,FL,8M5CL,X78C,AME403_PM5,242115.0,P_78_GABON_B15,2025-01-04 03:55:44,POR,4,3,4.666666666666667,0.0,BSL,ZERO,True,True,0.0,2025-01-04 04:35:03,BPD444,0.0,BSL,ZERO,True,True,0.0,0.0,BSL,ZERO,True,True,0.0,SNV440,1X278CMT50NA1,0,0,1,AME403,D418EHK,332,21.0,5.0,OFF,OFF,OFF,OFF,OFF,25180.0,1692.0,13898.0,907.0,13690.0,P_76_98P_CHALBI_R4,0.1103905556,01/04/2025 3:55:44 AM,9.2837297222,122.03125033,77.364414352,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.125,0.25,2.0,4.0,16.0,0.3,0.3,6.0,6.0,20.0,0.3,0.3,6.0,6.0,20.0,0.3,0.3,6.0,6.0,20.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,FL78.0HF4A_SNIP_DLP1781319-1_1630,,0.0,,0.0,,0.0,,0.0,0.375,6.0,0.5,10.0,0.5,10.0,0.5,10.0,,0.0,,0.0,,0.0,,0.0
D418EHK0,GH9QW206JKD3,1X278VC,FL,8M5CL,X78C,AME403_PM6,242115.0,P_78_GABON_B15,2025-01-04 03:51:17,POR,4,1,5.0,0.0,BSL,ZERO,True,True,0.0,2025-01-04 04:35:03,BPD444,0.0,BSL,ZERO,True,True,0.0,0.0,BSL,ZERO,True,True,0.0,SNV440,1X278CMT50NA1,0,0,1,AME403,D418EHK,206,19.0,5.0,OFF,OFF,OFF,OFF,OFF,7156.0,484.0,7156.0,484.0,6800.0,P_76_98P_CHALBI_R4,0.1139872222,01/04/2025 3:51:17 AM,9.1519083333,120.0,76.265902778,0.5,0.0,1.0,0.0,2.0,0.5,0.0,1.0,0.0,2.0,0.5,0.0,1.0,0.0,2.0,0.5,0.0,1.0,0.0,2.0,0.125,0.25,2.0,4.0,16.0,0.3,0.3,6.0,6.0,20.0,0.3,0.3,6.0,6.0,20.0,0.3,0.3,6.0,6.0,20.0,4.0,0.0,0.5,0.0,1.6666666666666667,0.0,0.16666666666666666,0.0,1.6666666666666667,0.0,0.16666666666666666,0.0,1.6666666666666667,0.0,0.16666666666666666,0.0,FL78.0HF4A_SNIP_DLP1781319-1_1630,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.375,6.0,0.5,10.0,0.5,10.0,0.5,10.0,1.3333333333333333,0.16666666666666666,1.0,0.1,1.0,0.1,1.0,0.1
D418EHK0,GH9QW003JKH1,1X278VC,FL,8M5CL,X78C,AME403_PM5,242115.0,P_78_GABON_B15,2025-01-04 03:46:51,POR,4,3,4.666666666666667,0.0,BSL,ZERO,True,True,0.0,2025-01-04 04:35:03,BPD444,0.0,BSL,ZERO,True,True,0.0,0.0,BSL,ZERO,True,True,0.0,SNV440,1X278CMT50NA1,0,0,1,AME403,D418EHK,3,12.0,3.0,OFF,OFF,OFF,OFF,OFF,25180.0,1692.0,13898.0,907.0,13690.0,P_76_98P_CHALBI_R4,0.1103905556,01/04/2025 3:46:51 AM,9.2837297222,122.03125033,77.364414352,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.125,0.25,2.0,4.0,16.0,0.3,0.3,6.0,6.0,20.0,0.3,0.3,6.0,6.0,20.0,0.3,0.3,6.0,6.0,20.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,FL78.0HF4A_SNIP_DLP1781319-1_1630,,0.0,,0.0,,0.0,,0.0,0.375,6.0,0.5,10.0,0.5,10.0,0.5,10.0,,0.0,,0.0,,0.0,,0.0
D4388680,GF4UE489JKB4,8PXSCVAA,FL,8M6CL,PXSA,AME403_PM4,260463.0,P_78_GABON,2025-01-02 22:11:47,POR,3,3,9.0,0.003294,BSL,BSL,False,False,0.6666666666666666,2025-01-03 00:37:37,BPD448,0.0,BSL,ZERO,True,False,0.3333333333333333,0.003294,BSL,BSL,False,False,0.6666666666666666,SNY449,8PXSCAMT60NA1,0,0,0,AME403,D438868,489,25.0,12.0,OFF,OFF,OFF,OFF,OFF,6634.0,431.0,6634.0,431.0,6493.0,P_76_CHALBI_B_R3,0.3245941667,01/02/2025 10:11:47 PM,8.2922358333,101.0,69.101965278,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.17391304347826086,0.2608695652173913,4.0,6.0,23.0,0.17391304347826086,0.2608695652173913,4.0,6.0,23.0,0.17391304347826086,0.2608695652173913,4.0,6.0,23.0,0.17391304347826086,0.2608695652173913,4.0,6.0,23.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,FL78.04CAB_SNIP_DLP1794965-1_13260,,0.0,,0.0,,0.0,,0.0,0.391304347826087,9.0,0.391304347826087,9.0,0.391304347826087,9.0,0.391304347826087,9.0,,0.0,,0.0,,0.0,,0.0
D4388680,GF4UE490JKE5,8PXSCVAA,FL,8M6CL,PXSA,AME403_PM4,260463.0,P_78_GABON,2025-01-02 21:58:11,POR,3,3,9.0,0.0098,BSL,BSL,False,False,0.6666666666666666,2025-01-03 00:37:37,BPD448,0.003267,BSL,BSL,False,False,0.3333333333333333,0.006533,BSL,BSL,False,False,0.6666666666666666,SNY449,8PXSCAMT60NA1,0,0,0,AME403,D438868,490,18.0,9.0,OFF,OFF,OFF,OFF,OFF,6634.0,431.0,6634.0,431.0,6493.0,P_76_CHALBI_B_R3,0.3245941667,01/02/2025 9:58:11 PM,8.2922358333,101.0,69.101965278,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.17391304347826086,0.2608695652173913,4.0,6.0,23.0,0.17391304347826086,0.2608695652173913,4.0,6.0,23.0,0.17391304347826086,0.2608695652173913,4.0,6.0,23.0,0.17391304347826086,0.2608695652173913,4.0,6.0,23.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,FL78.04CAB_SNIP_DLP1794965-1_13260,,0.0,,0.0,,0.0,,0.0,0.391304347826087,9.0,0.391304347826087,9.0,0.391304347826087,9.0,0.391304347826087,9.0,,0.0,,0.0,,0.0,,0.0
D4388680,GF3XP773JKC2,8PXSCVAA,FL,8M6CL,PXSA,AME403_PM4,260463.0,P_78_GABON,2025-01-02 21:43:27,POR,3,3,9.0,0.0,BSL,ZERO,True,False,0.6666666666666666,2025-01-03 00:37:37,BPD448,0.0,BSL,ZERO,True,False,0.3333333333333333,0.0,BSL,ZERO,True,False,0.6666666666666666,SNY449,8PXSCAMT60NA1,0,0,0,AME403,D438868,773,15.0,6.0,OFF,OFF,OFF,OFF,OFF,6634.0,431.0,6634.0,431.0,6493.0,P_76_CHALBI_B_R3,0.3245941667,01/02/2025 9:43:27 PM,8.2922358333,101.0,69.101965278,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.17391304347826086,0.2608695652173913,4.0,6.0,23.0,0.17391304347826086,0.2608695652173913,4.0,6.0,23.0,0.17391304347826086,0.2608695652173913,4.0,6.0,23.0,0.17391304347826086,0.2608695652173913,4.0,6.0,23.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,FL78.04CAB_SNIP_DLP1794965-1_13260,,0.0,,0.0,,0.0,,0.0,0.391304347826087,9.0,0.391304347826087,9.0,0.391304347826087,9.0,0.391304347826087,9.0,,0.0,,0.0,,0.0,,0.0
D435ELJ0,KH5CW168WFC6,1X278VD,FL,8M6CL,X78D,AME403_PM5,242116.0,P_78_GABON_B15,2025-01-02 18:37:18,POR,2,1,5.0,0.0,BSL,ZERO,True,True,0.0,2025-01-02 19:25:33,BPD450,0.0,BSL,ZERO,True,True,0.0,0.0,BSL,ZERO,True,True,0.0,SNY510,1X278DSM60NA1,0,0,0,AME403,D435ELJ,168,21.0,5.0,OFF,OFF,OFF,OFF,OFF,24838.0,1669.0,13556.0,884.0,13348.0,P_76_CHALBI_R3,0.4878408333,01/02/2025 6:37:18 PM,9.12722,110.98403358,76.060166667,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.19047619047619047,0.2857142857142857,4.0,6.0,21.0,0.19047619047619047,0.2857142857142857,4.0,6.0,21.0,0.19047619047619047,0.2857142857142857,4.0,6.0,21.0,0.19047619047619047,0.2857142857142857,4.0,6.0,21.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,FL78.0392B,,0.0,,0.0,,0.0,,0.0,0.42857142857142855,9.0,0.42857142857142855,9.0,0.42857142857142855,9.0,0.42857142857142855,9.0,,0.0,,0.0,,0.0,,0.0
D435ELJ0,KH54H594WFE1,1X278VD,FL,8M6CL,X78D,AME403_PM6,242116.0,P_78_GABON_B15,2025-01-02 18:18:51,POR,2,1,1.0,0.0,BSL,ZERO,True,True,0.0,2025-01-02 19:25:33,BPD450,0.0,BSL,ZERO,True,True,0.0,0.0,BSL,ZERO,True,True,0.0,SNY510,1X278DSM60NA1,0,0,0,AME403,D435ELJ,594,6.0,1.0,OFF,OFF,OFF,OFF,OFF,6823.0,462.0,6823.0,462.0,6468.0,P_76_CHALBI_R3,0.56779,01/02/2025 6:18:51 PM,8.2540316667,105.98410845,68.783597222,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.19047619047619047,0.2857142857142857,4.0,6.0,21.0,0.19047619047619047,0.2857142857142857,4.0,6.0,21.0,0.19047619047619047,0.2857142857142857,4.0,6.0,21.0,0.19047619047619047,0.2857142857142857,4.0,6.0,21.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,FL78.0392B,,0.0,,0.0,,0.0,,0.0,0.42857142857142855,9.0,0.42857142857142855,9.0,0.42857142857142855,9.0,0.42857142857142855,9.0,,0.0,,0.0,,0.0,,0.0
D4378190,KH6AM216WFH2,8PXSCVAA,FL,8M6CL,PXSA,AME427_PM1,260463.0,P_78_GABON,2025-01-02 12:15:34,POR,3,1,6.0,0.0,BSL,ZERO,True,True,0.0,2025-01-02 13:11:42,BPD444,0.0,BSL,ZERO,True,True,0.0,0.0,BSL,ZERO,True,True,0.0,SNV440,8PXSCAMT60NA1,0,0,0,AME427,D437819,216,24.0,6.0,OFF,OFF,OFF,OFF,OFF,13137.0,919.0,13137.0,919.0,11920.0,P_78_GABON,0.1121502778,01/02/2025 12:15:34 PM,5.4300511111,79.735477607,45.250425926,0.16666666666666666,0.3333333333333333,1.0,2.0,6.0,0.16666666666666666,0.3333333333333333,1.0,2.0,6.0,0.16666666666666666,0.3333333333333333,1.0,2.0,6.0,0.16666666666666666,0.3333333333333333,1.0,2.0,6.0,0.2222222222222222,0.2777777777777778,4.0,5.0,18.0,0.2222222222222222,0.2777777777777778,4.0,5.0,18.0,0.2222222222222222,0.2777777777777778,4.0,5.0,18.0,0.2222222222222222,0.2777777777777778,4.0,5.0,18.0,0.75,1.2,0.25,0.4,0.75,1.2,0.25,0.4,0.75,1.2,0.25,0.4,0.75,1.2,0.25,0.4,FL78.04CAB,0.3333333333333333,2.0,0.3333333333333333,2.0,0.3333333333333333,2.0,0.3333333333333333,2.0,0.4444444444444444,8.0,0.4444444444444444,8.0,0.4444444444444444,8.0,0.4444444444444444,8.0,0.75,0.25,0.75,0.25,0.75,0.25,0.75,0.25
D4378190,KH6AM170WFC2,8PXSCVAA,FL,8M6CL,PXSA,AME427_PM2,260463.0,P_78_GABON,2025-01-02 12:07:01,POR,3,2,3.5,0.0,BSL,ZERO,True,False,0.5,2025-01-02 13:11:42,BPD444,0.0,BSL,ZERO,True,True,0.0,0.0,BSL,ZERO,True,False,0.5,SNV440,8PXSCAMT60NA1,0,0,0,AME427,D437819,170,15.0,4.0,OFF,OFF,OFF,OFF,OFF,6360.0,469.0,6360.0,469.0,5209.0,P_78_GABON,0.1121519444,01/02/2025 12:07:01 PM,4.9471922222,72.732813076,41.226601852,0.0,0.5,0.0,1.0,2.0,0.0,0.5,0.0,1.0,2.0,0.0,0.5,0.0,1.0,2.0,0.0,0.5,0.0,1.0,2.0,0.2222222222222222,0.2777777777777778,4.0,5.0,18.0,0.2222222222222222,0.2777777777777778,4.0,5.0,18.0,0.2222222222222222,0.2777777777777778,4.0,5.0,18.0,0.2222222222222222,0.2777777777777778,4.0,5.0,18.0,0.0,1.7999999999999998,0.0,0.2,0.0,1.7999999999999998,0.0,0.2,0.0,1.7999999999999998,0.0,0.2,0.0,1.7999999999999998,0.0,0.2,FL78.04CAB,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.4444444444444444,8.0,0.4444444444444444,8.0,0.4444444444444444,8.0,0.4444444444444444,8.0,1.125,0.125,1.125,0.125,1.125,0.125,1.125,0.125
D4378190,KH6AM164WFA0,8PXSCVAA,FL,8M6CL,PXSA,AME427_PM2,260463.0,P_78_GABON,2025-01-02 12:02:43,POR,3,2,3.5,0.029399,HIGHFLIER,HIGHFLIER,False,False,0.5,2025-01-02 13:11:42,BPD444,0.0,BSL,ZERO,True,True,0.0,0.029399,HIGHFLIER,HIGHFLIER,False,False,0.5,SNV440,8PXSCAMT60NA1,0,0,0,AME427,D437819,164,12.0,3.0,OFF,OFF,OFF,OFF,OFF,6360.0,469.0,6360.0,469.0,5209.0,P_78_GABON,0.1121519444,01/02/2025 12:02:43 PM,4.9471922222,72.732813076,41.226601852,0.0,0.5,0.0,1.0,2.0,0.0,0.5,0.0,1.0,2.0,0.0,0.5,0.0,1.0,2.0,0.0,0.5,0.0,1.0,2.0,0.2222222222222222,0.2777777777777778,4.0,5.0,18.0,0.2222222222222222,0.2777777777777778,4.0,5.0,18.0,0.2222222222222222,0.2777777777777778,4.0,5.0,18.0,0.2222222222222222,0.2777777777777778,4.0,5.0,18.0,0.0,1.7999999999999998,0.0,0.2,0.0,1.7999999999999998,0.0,0.2,0.0,1.7999999999999998,0.0,0.2,0.0,1.7999999999999998,0.0,0.2,FL78.04CAB,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.4444444444444444,8.0,0.4444444444444444,8.0,0.4444444444444444,8.0,0.4444444444444444,8.0,1.125,0.125,1.125,0.125,1.125,0.125,1.125,0.125
D4408760,MBWCB163WAG1,8PXSCVAA,FL,8M6CL,PXSA,AME427_PM1,260463.0,P_78_GABON,2025-01-02 11:00:26,POR,2,2,2.5,0.0,BSL,ZERO,True,True,0.0,2025-01-02 11:54:01,BPD434,0.0,BSL,ZERO,True,True,0.0,0.0,BSL,ZERO,True,True,0.0,SNV440,8PXSCAMT60NA1,0,0,0,AME427,D440876,163,10.0,3.0,OFF,OFF,OFF,OFF,OFF,13125.0,918.0,13125.0,918.0,11908.0,P_78_GABON,0.8772455556,01/02/2025 11:00:26 AM,5.4301930556,79.96589502,45.251608796,0.25,0.5,1.0,2.0,4.0,0.25,0.5,1.0,2.0,4.0,0.25,0.5,1.0,2.0,4.0,0.25,0.5,1.0,2.0,4.0,0.25,0.3125,4.0,5.0,16.0,0.25,0.3125,4.0,5.0,16.0,0.25,0.3125,4.0,5.0,16.0,0.25,0.3125,4.0,5.0,16.0,1.0,1.6,0.25,0.4,1.0,1.6,0.25,0.4,1.0,1.6,0.25,0.4,1.0,1.6,0.25,0.4,FL78.067RB_SNIP_DLP1974979-1_1,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,8.0,0.5,8.0,0.5,8.0,0.5,8.0,1.0,0.25,1.0,0.25,1.0,0.25,1.0,0.25
