WAFER_ID,LAYER,LOT7,INSPECT_TIME,CHM_DEP_EQUIP_1278_AR189_1000_HVM_BATCH,CHM_DEP_EQUIP_9110D_310,CHM_DEP_EQUIP_BARC_TBF_CIPAMC_8102_1100,CHM_DEP_EQUIP_BARC_TBF_CIPAMC_9110D_1000,CHM_DEP_EQUIP_BARC_TBF_LPCLEAN,CHM_DEP_EQUIP_PLUTO_ESD_FORK,CHM_DEP_PROCESS_6001_V5_12_G,CHM_DEP_PROCESS_CHOZO,HM_CLN_EQUIP_HRVA3_LEOCB,HM_CLN_EQUIP_HRVA_LEOCB_1278,HM_CLN_EQUIP_HRVA_LEOCB_1278_P2,HM_CLN_EQUIP_KOH_TNPPFREE_DRUM,HM_CLN_EQUIP_LEOCB,HM_CLN_EQUIP_LEOCB_CHEMLOCK,HM_CLN_EQUIP_LEOCB_PULSE_FFPM,HM_CLN_EQUIP_LEOCB_TNPP_FREE_NH4OH,HM_CLN_EQUIP_LEOCB_TRC_NDTD_ER_PILOT,HM_CLN_EQUIP_MFG_L4_PWP_LEO_CHUCKS_REFURB_QUAL_LEOCB,HM_CLN_EQUIP_R3HRVA_LEOCB_1278,HM_CLN_EQUIP_TNPPFREEKOH,HM_CLN_EQUIP_TRC_PALL_STPS1_AND_HYBRID_CONFGURATION_FILTERS_PILOT_WW0626,HM_CLN_EQUIP_TR_PLUS_CB,HM_CLN_PROCESS_CNS4,HM_CLN_PROCESS_DELTRIM,HM_CLN_PROCESS_KMX8,HM_CLN_PROCESS_LEOCB_270CNS_EXTRA_DTD1,HM_ETCH_EQUIP_AMECT_CH_CLEAN2,HM_ETCH_EQUIP_AMECT_GF,HM_ETCH_EQUIP_AMECT_LIDS,HM_ETCH_EQUIP_AMECT_LINERS,HM_ETCH_EQUIP_AMECT_MF_CLEAN,HM_ETCH_EQUIP_AMECT_TEFLON_SHIM,HM_ETCH_EQUIP_FK_PM_PILOT_EXT,HM_ETCH_PROCESS_80P_ROADRUNNER,HM_ETCH_PROCESS_80P_ROADRUNNER_W78,HM_ETCH_PROCESS_ICCR_CCMR3_WL,HM_ETCH_PROCESS_NONE,SED_EQUIP_2805_CIPVII,SED_EQUIP_2805_XPR4_NPT3,SED_EQUIP_N58_XPR5,SED_EQUIP_PLUTO_ESD_FORK,SED_EQUIP_PROV_STREAKTS,SED_PROCESS_2805_6Q6,SED_PROCESS_2805_AJ,SED_PROCESS_2805_AK,SED_PROCESS_ACE_RECIPE_OPTIMIZATION,SED_PROCESS_CHOZO,SIARC_DEP_EQUIP_1278_AR189_1000_HVM_BATCH,SIARC_DEP_EQUIP_9110D_317,SIARC_DEP_EQUIP_BARC_TBF_CIPAMC_9825_280,SIARC_DEP_EQUIP_BARC_TBF_LPCLEAN,SIARC_DEP_EQUIP_PLUTO_ESD_FORK,SIARC_DEP_PROCESS_6001_V5_12_G,SIARC_DEP_PROCESS_CHOZO,HM_CLN_EQUIP_HRVA_LEOCB_1278_P3
5DXOY745MVG6,8M5CL,D614EAN,2026-09-12 18:15:00,AR189_1000_NON_HVM_BATCH,UNDEFINED,,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,non HRVA3,UNDEFINED,UNDEFINED,,UNDEFINED,LSB1/2_chemlock,UNDEFINED,UNDEFINED,UNDEFINED,TELChuckNewPOR,NON R3 HRVA,,UNDEFINED,Non TR+,UNDEFINED,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,USED(1),NEW,MF_CLEAN_UNDEFINED,TS,UNDEFINED,UNDEFINED,UNDEFINED,ICCR3+CCMR3+WL,UNDEFINED,UNDEFINED,UNDEFINED,NO_XPR5,NO ESD FORK,PRO_Z,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,AR189_1000_NON_HVM_BATCH,,CIP_AMC,LPCLEAN_1,ESD FORK,UNDEFINED,NOT_CHOZO,
5DXOY751MVB5,8M5CL,D614EAN,2026-09-12 18:15:00,AR189_1000_NON_HVM_BATCH,UNDEFINED,,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,non HRVA3,UNDEFINED,UNDEFINED,,UNDEFINED,LSB1/2_chemlock,UNDEFINED,UNDEFINED,UNDEFINED,TELChuckNewPOR,NON R3 HRVA,,UNDEFINED,Non TR+,UNDEFINED,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,USED(1),NEW,MF_CLEAN_UNDEFINED,TS,UNDEFINED,UNDEFINED,UNDEFINED,ICCR3+CCMR3+WL,UNDEFINED,UNDEFINED,UNDEFINED,NO_XPR5,NO ESD FORK,PRO_Z,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,AR189_1000_NON_HVM_BATCH,,CIP_AMC,LPCLEAN_1,ESD FORK,UNDEFINED,NOT_CHOZO,
5DXOY754MVH0,8M5CL,D614EAN,2026-09-12 18:15:00,AR189_1000_NON_HVM_BATCH,UNDEFINED,,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,non HRVA3,UNDEFINED,UNDEFINED,,UNDEFINED,LSB1/2_chemlock,UNDEFINED,UNDEFINED,UNDEFINED,TELChuckNewPOR,NON R3 HRVA,,UNDEFINED,Non TR+,UNDEFINED,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,USED(1),NEW,MF_CLEAN_UNDEFINED,TS,UNDEFINED,UNDEFINED,UNDEFINED,ICCR3+CCMR3+WL,UNDEFINED,UNDEFINED,UNDEFINED,NO_XPR5,NO ESD FORK,PRO_Z,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,AR189_1000_NON_HVM_BATCH,,CIP_AMC,LPCLEAN_1,ESD FORK,UNDEFINED,NOT_CHOZO,
A29XK026SLE3,8M6CL,D616EL0,2026-09-12 18:10:44,AR189_1000_NON_HVM_BATCH,UNDEFINED,CIP_AMC,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,non HRVA3,UNDEFINED,UNDEFINED,,UNDEFINED,no LSB1/2_chemlock,UNDEFINED,UNDEFINED,UNDEFINED,TELChuckNewPOR,4hr R3 HRVA,,UNDEFINED,TR+,UNDEFINED,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,USED(1),USED(1),MF_CLEAN_UNDEFINED,TS,UNDEFINED,UNDEFINED,UNDEFINED,POR,UNDEFINED,UNDEFINED,UNDEFINED,NO_XPR5,NO ESD FORK,PRO_V440,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,AR189_1000_NON_HVM_BATCH,C6013709,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,
A29XK028SLF4,8M6CL,D616EL0,2026-09-12 18:10:44,AR189_1000_NON_HVM_BATCH,UNDEFINED,CIP_AMC,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,non HRVA3,UNDEFINED,UNDEFINED,,UNDEFINED,no LSB1/2_chemlock,UNDEFINED,UNDEFINED,UNDEFINED,TELChuckNewPOR,4hr R3 HRVA,,UNDEFINED,TR+,UNDEFINED,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,USED(1),USED(1),MF_CLEAN_UNDEFINED,TS,UNDEFINED,UNDEFINED,UNDEFINED,POR,UNDEFINED,UNDEFINED,UNDEFINED,NO_XPR5,NO ESD FORK,PRO_V440,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,AR189_1000_NON_HVM_BATCH,C6013709,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,
A2KH1033SLB5,8M6CL,D624337,2026-09-12 12:00:10,AR189_1000_NON_HVM_BATCH,UNDEFINED,,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,non HRVA3,UNDEFINED,UNDEFINED,,UNDEFINED,LSB1/2_chemlock,UNDEFINED,UNDEFINED,UNDEFINED,TELChuckNewPOR,NON R3 HRVA,,UNDEFINED,Non TR+,UNDEFINED,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,USED(1),USED(1),MF_CLEAN_UNDEFINED,TS,UNDEFINED,UNDEFINED,UNDEFINED,POR,UNDEFINED,UNDEFINED,UNDEFINED,NO_XPR5,NO ESD FORK,PRO_Z,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,AR189_1000_NON_HVM_BATCH,,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,
A2KH1035SLC6,8M6CL,D624337,2026-09-12 12:00:10,AR189_1000_NON_HVM_BATCH,UNDEFINED,,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,non HRVA3,UNDEFINED,UNDEFINED,,UNDEFINED,LSB1/2_chemlock,UNDEFINED,UNDEFINED,UNDEFINED,TELChuckNewPOR,NON R3 HRVA,,UNDEFINED,Non TR+,UNDEFINED,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,NEW,RECOATED,MF_CLEAN_UNDEFINED,TS,UNDEFINED,UNDEFINED,UNDEFINED,POR,UNDEFINED,UNDEFINED,UNDEFINED,NO_XPR5,NO ESD FORK,PRO_Z,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,AR189_1000_NON_HVM_BATCH,,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,
KJG0M002WFF6,8M6CL,D624343,2026-09-12 06:17:31,AR189_1000_NON_HVM_BATCH,UNDEFINED,,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,non HRVA3,UNDEFINED,UNDEFINED,,UNDEFINED,no LSB1/2_chemlock,UNDEFINED,UNDEFINED,UNDEFINED,TELChuckNewPOR,NON R3 HRVA,,UNDEFINED,TR+,UNDEFINED,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,USED(1),USED(1),MF_CLEAN_UNDEFINED,TS,UNDEFINED,UNDEFINED,UNDEFINED,POR,UNDEFINED,UNDEFINED,UNDEFINED,NO_XPR5,NO ESD FORK,PRO_Z,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,AR189_1000_NON_HVM_BATCH,,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,
KJG0M035WFC4,8M6CL,D624343,2026-09-12 06:17:31,AR189_1000_NON_HVM_BATCH,UNDEFINED,,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,non HRVA3,UNDEFINED,UNDEFINED,,UNDEFINED,no LSB1/2_chemlock,UNDEFINED,UNDEFINED,UNDEFINED,TELChuckRefubPilot,NON R3 HRVA,,UNDEFINED,TR+,UNDEFINED,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,NEW,RECOATED,MF_CLEAN_UNDEFINED,TS,UNDEFINED,UNDEFINED,UNDEFINED,POR,UNDEFINED,UNDEFINED,UNDEFINED,NO_XPR5,NO ESD FORK,PRO_Z,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,AR189_1000_NON_HVM_BATCH,,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,
MCPMT061WAA2,8M6CL,D617128,2026-09-11 16:25:52,AR189_1000_NON_HVM_BATCH,UNDEFINED,CIP_AMC,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,non HRVA3,UNDEFINED,UNDEFINED,,UNDEFINED,no LSB1/2_chemlock,UNDEFINED,UNDEFINED,UNDEFINED,TELChuckNewPOR,4hr R3 HRVA,NEWKOH,UNDEFINED,TR+,UNDEFINED,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,USED(1),NEW,MF_CLEAN_UNDEFINED,TS,UNDEFINED,UNDEFINED,UNDEFINED,POR,UNDEFINED,UNDEFINED,UNDEFINED,XPR5,NO ESD FORK,PRO_Z,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,AR189_1000_NON_HVM_BATCH,,POR_AMC,PRE_LPCLEAN,NO ESD FORK,UNDEFINED,NOT_CHOZO,
MCPMT092WAD2,8M6CL,D617128,2026-09-11 16:25:52,AR189_1000_NON_HVM_BATCH,UNDEFINED,CIP_AMC,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,non HRVA3,UNDEFINED,UNDEFINED,,UNDEFINED,no LSB1/2_chemlock,UNDEFINED,UNDEFINED,UNDEFINED,TELChuckNewPOR,4hr R3 HRVA,NEWKOH,UNDEFINED,TR+,UNDEFINED,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,USED(1),NEW,MF_CLEAN_UNDEFINED,TS,UNDEFINED,UNDEFINED,UNDEFINED,POR,UNDEFINED,UNDEFINED,UNDEFINED,XPR5,NO ESD FORK,PRO_Z,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,AR189_1000_NON_HVM_BATCH,,POR_AMC,PRE_LPCLEAN,NO ESD FORK,UNDEFINED,NOT_CHOZO,
KJFWP250WFB4,8M5CL,D623242,2026-09-11 14:50:50,AR189_1000_HVM_BATCH,UNDEFINED,CIP_AMC,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,non HRVA3,UNDEFINED,UNDEFINED,,UNDEFINED,no LSB1/2_chemlock,UNDEFINED,UNDEFINED,UNDEFINED,TELChuckRefubPilot,NON R3 HRVA,,UNDEFINED,TR+,UNDEFINED,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,USED(1),NEW,MF_CLEAN_UNDEFINED,TS,UNDEFINED,UNDEFINED,UNDEFINED,ICCR3+CCMR3+WL,UNDEFINED,UNDEFINED,UNDEFINED,NO_XPR5,NO ESD FORK,PRO_Z,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,AR189_1000_NON_HVM_BATCH,,CIP_AMC,LPCLEAN_1,ESD FORK,UNDEFINED,NOT_CHOZO,
KJFWP254WFD6,8M5CL,D623242,2026-09-11 14:50:50,AR189_1000_HVM_BATCH,UNDEFINED,CIP_AMC,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,non HRVA3,UNDEFINED,UNDEFINED,,UNDEFINED,no LSB1/2_chemlock,UNDEFINED,UNDEFINED,UNDEFINED,TELChuckRefubPilot,NON R3 HRVA,,UNDEFINED,TR+,UNDEFINED,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,USED(1),NEW,MF_CLEAN_UNDEFINED,TS,UNDEFINED,UNDEFINED,UNDEFINED,ICCR3+CCMR3+WL,UNDEFINED,UNDEFINED,UNDEFINED,NO_XPR5,NO ESD FORK,PRO_Z,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,AR189_1000_NON_HVM_BATCH,,CIP_AMC,LPCLEAN_1,ESD FORK,UNDEFINED,NOT_CHOZO,
MCNFM008WAF1,8M6CL,D617128,2026-09-11 14:42:49,AR189_1000_NON_HVM_BATCH,UNDEFINED,CIP_AMC,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,non HRVA3,UNDEFINED,UNDEFINED,,UNDEFINED,no LSB1/2_chemlock,UNDEFINED,UNDEFINED,UNDEFINED,TELChuckNewPOR,4hr R3 HRVA,NEWKOH,UNDEFINED,TR+,UNDEFINED,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,USED(1),NEW,MF_CLEAN_UNDEFINED,TS,UNDEFINED,UNDEFINED,UNDEFINED,POR,UNDEFINED,UNDEFINED,UNDEFINED,XPR5,NO ESD FORK,PRO_Z,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,AR189_1000_NON_HVM_BATCH,,POR_AMC,PRE_LPCLEAN,NO ESD FORK,UNDEFINED,NOT_CHOZO,
MCPMT045WAA7,8M6CL,D617128,2026-09-11 14:42:49,AR189_1000_NON_HVM_BATCH,UNDEFINED,CIP_AMC,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,non HRVA3,UNDEFINED,UNDEFINED,,UNDEFINED,no LSB1/2_chemlock,UNDEFINED,UNDEFINED,UNDEFINED,TELChuckNewPOR,4hr R3 HRVA,NEWKOH,UNDEFINED,TR+,UNDEFINED,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,USED(1),NEW,MF_CLEAN_UNDEFINED,TS,UNDEFINED,UNDEFINED,UNDEFINED,POR,UNDEFINED,UNDEFINED,UNDEFINED,XPR5,NO ESD FORK,PRO_Z,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,AR189_1000_NON_HVM_BATCH,,POR_AMC,PRE_LPCLEAN,NO ESD FORK,UNDEFINED,NOT_CHOZO,
MCPMT233WAA7,8M6CL,D617128,2026-09-11 14:42:49,AR189_1000_NON_HVM_BATCH,UNDEFINED,CIP_AMC,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,non HRVA3,UNDEFINED,UNDEFINED,,UNDEFINED,no LSB1/2_chemlock,UNDEFINED,UNDEFINED,UNDEFINED,TELChuckNewPOR,4hr R3 HRVA,NEWKOH,UNDEFINED,TR+,UNDEFINED,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,USED(1),NEW,MF_CLEAN_UNDEFINED,TS,UNDEFINED,UNDEFINED,UNDEFINED,POR,UNDEFINED,UNDEFINED,UNDEFINED,XPR5,NO ESD FORK,PRO_Z,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,AR189_1000_NON_HVM_BATCH,,POR_AMC,PRE_LPCLEAN,NO ESD FORK,UNDEFINED,NOT_CHOZO,
MCPND820WAE7,8M6CL,D617128,2026-09-11 14:42:49,AR189_1000_NON_HVM_BATCH,UNDEFINED,CIP_AMC,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,non HRVA3,UNDEFINED,UNDEFINED,,UNDEFINED,no LSB1/2_chemlock,UNDEFINED,UNDEFINED,UNDEFINED,TELChuckNewPOR,4hr R3 HRVA,NEWKOH,UNDEFINED,TR+,UNDEFINED,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,USED(1),NEW,MF_CLEAN_UNDEFINED,TS,UNDEFINED,UNDEFINED,UNDEFINED,POR,UNDEFINED,UNDEFINED,UNDEFINED,XPR5,NO ESD FORK,PRO_Z,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,AR189_1000_NON_HVM_BATCH,,POR_AMC,PRE_LPCLEAN,NO ESD FORK,UNDEFINED,NOT_CHOZO,
A29XK026SLE3,8M5CL,D616EL0,2026-09-11 13:26:51,AR189_1000_HVM_BATCH,UNDEFINED,CIP_AMC,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,non HRVA3,UNDEFINED,UNDEFINED,,UNDEFINED,no LSB1/2_chemlock,UNDEFINED,UNDEFINED,UNDEFINED,TELChuckNewPOR,NON R3 HRVA,,UNDEFINED,TR+,UNDEFINED,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,USED(1),USED(1),MF_CLEAN_UNDEFINED,TS,UNDEFINED,UNDEFINED,UNDEFINED,ICCR3+CCMR3+WL,UNDEFINED,UNDEFINED,UNDEFINED,XPR5,NO ESD FORK,PRO_Z,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,AR189_1000_NON_HVM_BATCH,,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,
A29XK028SLF4,8M5CL,D616EL0,2026-09-11 13:26:51,AR189_1000_HVM_BATCH,UNDEFINED,CIP_AMC,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,non HRVA3,UNDEFINED,UNDEFINED,,UNDEFINED,no LSB1/2_chemlock,UNDEFINED,UNDEFINED,UNDEFINED,TELChuckNewPOR,NON R3 HRVA,,UNDEFINED,TR+,UNDEFINED,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,USED(1),USED(1),MF_CLEAN_UNDEFINED,TS,UNDEFINED,UNDEFINED,UNDEFINED,ICCR3+CCMR3+WL,UNDEFINED,UNDEFINED,UNDEFINED,XPR5,NO ESD FORK,PRO_Z,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,AR189_1000_NON_HVM_BATCH,,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,
MCQQK073WAB5,8M6CL,D621492,2026-09-11 12:30:48,AR189_1000_NON_HVM_BATCH,UNDEFINED,,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,non HRVA3,UNDEFINED,UNDEFINED,,UNDEFINED,no LSB1/2_chemlock,UNDEFINED,UNDEFINED,UNDEFINED,TELChuckNewPOR,4hr R3 HRVA,NEWKOH,UNDEFINED,TR+,UNDEFINED,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,NEW,RECOATED,MF_CLEAN_UNDEFINED,TS,UNDEFINED,UNDEFINED,UNDEFINED,POR,UNDEFINED,UNDEFINED,UNDEFINED,XPR5,NO ESD FORK,PRO_Z,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,AR189_1000_NON_HVM_BATCH,,POR_AMC,PRE_LPCLEAN,NO ESD FORK,UNDEFINED,NOT_CHOZO,
MCQQK098WAC3,8M6CL,D621492,2026-09-11 12:30:48,AR189_1000_NON_HVM_BATCH,UNDEFINED,,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,non HRVA3,UNDEFINED,UNDEFINED,,UNDEFINED,no LSB1/2_chemlock,UNDEFINED,UNDEFINED,UNDEFINED,TELChuckNewPOR,4hr R3 HRVA,NEWKOH,UNDEFINED,TR+,UNDEFINED,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,NEW,RECOATED,MF_CLEAN_UNDEFINED,TS,UNDEFINED,UNDEFINED,UNDEFINED,POR,UNDEFINED,UNDEFINED,UNDEFINED,XPR5,NO ESD FORK,PRO_Z,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,AR189_1000_NON_HVM_BATCH,,POR_AMC,PRE_LPCLEAN,NO ESD FORK,UNDEFINED,NOT_CHOZO,
MCR6R487WAC1,8M6CL,D621492,2026-09-11 12:30:48,AR189_1000_NON_HVM_BATCH,UNDEFINED,,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,non HRVA3,UNDEFINED,UNDEFINED,,UNDEFINED,no LSB1/2_chemlock,UNDEFINED,UNDEFINED,UNDEFINED,TELChuckNewPOR,4hr R3 HRVA,NEWKOH,UNDEFINED,TR+,UNDEFINED,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,NEW,USED(1),MF_CLEAN_UNDEFINED,TS,UNDEFINED,UNDEFINED,UNDEFINED,POR,UNDEFINED,UNDEFINED,UNDEFINED,XPR5,NO ESD FORK,PRO_Z,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,AR189_1000_NON_HVM_BATCH,,POR_AMC,PRE_LPCLEAN,NO ESD FORK,UNDEFINED,NOT_CHOZO,
MCR6R730WAG2,8M6CL,D621492,2026-09-11 12:30:48,AR189_1000_NON_HVM_BATCH,UNDEFINED,,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,non HRVA3,UNDEFINED,UNDEFINED,,UNDEFINED,no LSB1/2_chemlock,UNDEFINED,UNDEFINED,UNDEFINED,TELChuckNewPOR,4hr R3 HRVA,NEWKOH,UNDEFINED,TR+,UNDEFINED,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,NEW,USED(1),MF_CLEAN_UNDEFINED,TS,UNDEFINED,UNDEFINED,UNDEFINED,POR,UNDEFINED,UNDEFINED,UNDEFINED,XPR5,NO ESD FORK,PRO_Z,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,AR189_1000_NON_HVM_BATCH,,POR_AMC,PRE_LPCLEAN,NO ESD FORK,UNDEFINED,NOT_CHOZO,
A30Q1009SLF0,8M6CL,D625429,2026-09-11 12:06:12,AR189_1000_NON_HVM_BATCH,UNDEFINED,,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,non HRVA3,UNDEFINED,UNDEFINED,,UNDEFINED,no LSB1/2_chemlock,UNDEFINED,UNDEFINED,UNDEFINED,TELChuckNewPOR,NON R3 HRVA,,UNDEFINED,TR+,UNDEFINED,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,USED(1),USED(1),MF_CLEAN_UNDEFINED,TS,UNDEFINED,UNDEFINED,UNDEFINED,POR,UNDEFINED,UNDEFINED,UNDEFINED,XPR5,NO ESD FORK,PRO_Z,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,AR189_1000_NON_HVM_BATCH,,CIP_AMC,LPCLEAN_1,ESD FORK,UNDEFINED,NOT_CHOZO,
A30Q1011SLF0,8M6CL,D625429,2026-09-11 12:06:12,AR189_1000_NON_HVM_BATCH,UNDEFINED,,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,non HRVA3,UNDEFINED,UNDEFINED,,UNDEFINED,no LSB1/2_chemlock,UNDEFINED,UNDEFINED,UNDEFINED,TELChuckNewPOR,NON R3 HRVA,,UNDEFINED,TR+,UNDEFINED,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,NEW,RECOATED,MF_CLEAN_UNDEFINED,TS,UNDEFINED,UNDEFINED,UNDEFINED,POR,UNDEFINED,UNDEFINED,UNDEFINED,XPR5,NO ESD FORK,PRO_Z,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,AR189_1000_NON_HVM_BATCH,,CIP_AMC,LPCLEAN_1,ESD FORK,UNDEFINED,NOT_CHOZO,
KJG0M012WFC7,8M6CL,D623164,2026-09-11 10:44:54,AR189_1000_NON_HVM_BATCH,UNDEFINED,,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,non HRVA3,UNDEFINED,UNDEFINED,,UNDEFINED,LSB1/2_chemlock,UNDEFINED,UNDEFINED,UNDEFINED,TELChuckNewPOR,NON R3 HRVA,,UNDEFINED,Non TR+,UNDEFINED,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,NEW,USED(1),MF_CLEAN_UNDEFINED,TS,UNDEFINED,UNDEFINED,UNDEFINED,POR,UNDEFINED,UNDEFINED,UNDEFINED,XPR5,NO ESD FORK,PRO_Z,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,AR189_1000_NON_HVM_BATCH,,CIP_AMC,LPCLEAN_1,ESD FORK,UNDEFINED,NOT_CHOZO,
